over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:31:19Z,1,False,656,Ashleigh Gardner,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,204,70,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,True,True,False,False,False,0,0,0,0,0,False,False
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:31:36Z,2,False,656,Ashleigh Gardner,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,214,184,Deep Extra Cover,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,True,False,74,False,False,True,False,False,False,4,0,0,0,0,False,True
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:32:10Z,3,False,656,Ashleigh Gardner,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,297,136,Long On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,1,0,0,0,0,False,False
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:32:50Z,4,False,656,Ashleigh Gardner,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,32,85,Short Fine Leg,0,0,0,0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:33:15Z,5,False,656,Ashleigh Gardner,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,219,67,Short Extra Cover,0,0,0,0,BackOfALength,Null,NotOut,Edged,0,Worked,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479419,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:33:32Z,6,False,656,Ashleigh Gardner,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,304,100,Mid On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,1,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:34:39Z,1,False,3806,Darcie Brown,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:35:06Z,2,False,3806,Darcie Brown,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,175,73,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:35:35Z,3,False,3806,Darcie Brown,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,121,68,Second Slip,1,2,2,0,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Fast,Left,Null,NotReferred,FrontFoot,False,True,True,False,False,False,226,False,False,True,False,False,False,0,1,0,0,1,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:36:52Z,3,False,3806,Darcie Brown,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,90,48,Wicketkeeper,0,0,0,0,Yorker,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,True,False,True,False,False,False,0,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:37:15Z,4,False,3806,Darcie Brown,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,176,80,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:37:43Z,5,False,3806,Darcie Brown,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479420,2,5.0,3.0,0.0,2.0,10.0,0.0,4.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:38:10Z,6,False,3806,Darcie Brown,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,277,164,Long On,2,0,2,2,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,2,0,0,0,0,False,False
