over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:00:46Z,1,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,True,True,False,False,False,0,0,0,0,0,False,False
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:01:15Z,2,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,False,True,False,False,False,0,0,0,0,0,False,False
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:01:50Z,3,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,344,81,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,False,True,False,False,False,0,0,0,0,0,False,False
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:02:24Z,4,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,180,11,Short Leg,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,False,True,False,False,False,0,0,0,0,0,False,False
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:02:58Z,5,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,337,64,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,False,True,False,False,False,0,0,0,0,0,False,False
715863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:03:22Z,6,False,760,Shabnim Ismail,418,Smriti Mandhana,1852,Jemimah Rodrigues,339,77,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,518,False,False,True,False,False,False,0,0,0,0,0,False,False
715865,2,2.0,4.0,0.0,0.0,4.0,0.0,4.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:04:44Z,1,False,3534,Nonkululeko Mlaba,1852,Jemimah Rodrigues,418,Smriti Mandhana,189,55,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292,False,False,True,False,False,False,0,0,0,0,0,False,False
715865,2,2.0,4.0,0.0,0.0,4.0,0.0,4.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:05:09Z,2,False,3534,Nonkululeko Mlaba,1852,Jemimah Rodrigues,418,Smriti Mandhana,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Pushed,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292,False,False,True,False,False,False,0,0,0,0,0,False,False
715865,2,2.0,4.0,0.0,0.0,4.0,0.0,4.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:05:25Z,3,False,3534,Nonkululeko Mlaba,1852,Jemimah Rodrigues,418,Smriti Mandhana,198,191,Deep Cover,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292,False,False,True,False,False,False,4,0,0,0,0,False,True
715865,2,2.0,4.0,0.0,0.0,4.0,0.0,4.0,28628,,15413,T20I Tri-Series in South Africa - Women,1,76,India Women,69,South Africa Women,2023-01-28T19:06:03Z,4,False,3534,Nonkululeko Mlaba,1852,Jemimah Rodrigues,418,Smriti Mandhana,200,76,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292,False,False,True,False,False,False,0,0,0,0,0,False,False
