over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T06:59:23Z,1,False,,,,661.0,Megan Schutt,973.0,Kyshona Knight,1139.0,Britney Cooper,327.0,55.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T06:59:33Z,2,False,,,,661.0,Megan Schutt,973.0,Kyshona Knight,1139.0,Britney Cooper,215.0,69.0,Right,Mid Wicket,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:00:12Z,3,False,,,,661.0,Megan Schutt,1139.0,Britney Cooper,973.0,Kyshona Knight,211.0,17.0,Left,Silly Point,0.0,0,0,0.0,,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:00:39Z,4,False,,,,661.0,Megan Schutt,1139.0,Britney Cooper,973.0,Kyshona Knight,100.0,167.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,Null,Edged,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:01:13Z,5,False,,,,661.0,Megan Schutt,1139.0,Britney Cooper,973.0,Kyshona Knight,150.0,38.0,Left,Fourth Slip,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123562,1,10.0,5.0,0.0,0.0,5.0,0.0,5.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:01:38Z,6,False,,,,661.0,Megan Schutt,1139.0,Britney Cooper,973.0,Kyshona Knight,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123563,2,4.0,1.0,0.0,0.0,6.0,0.0,1.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:02:44Z,1,False,,,,658.0,Ellyse Perry,973.0,Kyshona Knight,1139.0,Britney Cooper,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Dropped,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123563,2,4.0,1.0,0.0,0.0,6.0,0.0,1.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:03:12Z,2,False,,,,658.0,Ellyse Perry,973.0,Kyshona Knight,1139.0,Britney Cooper,208.0,15.0,Right,Short Leg,0.0,0,0,0.0,,BackOfALength,Null,HitBody,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123563,2,4.0,1.0,0.0,0.0,6.0,0.0,1.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:03:49Z,3,False,,,,658.0,Ellyse Perry,973.0,Kyshona Knight,1139.0,Britney Cooper,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
123563,2,4.0,1.0,0.0,0.0,6.0,0.0,1.0,3000,,6223,West Indies v Australia T20Is - Women's,1,75,West Indies Women,68,Australia Women,2019-09-19T07:04:21Z,4,False,,,,658.0,Ellyse Perry,973.0,Kyshona Knight,1139.0,Britney Cooper,46.0,146.0,Right,Third Man,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
