over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:02:47Z,1,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,False,1246,False,True,True,False,False,False,1,0,1,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:03:03Z,1,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,123,184,Third Man,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,Steer,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1246,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:03:56Z,2,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1246,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:04:16Z,3,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,270,40,Bowler,0,0,0,0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1088,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:04:33Z,4,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,16,186,Deep Backward Square Leg,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,SlogSweep,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,1088,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:05:02Z,5,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,198,94,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1088,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1312213,1,14.0,13.0,0.0,1.0,14.0,0.0,13.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:05:15Z,6,False,8255,Precious Marange,10328,Gull Feroza,979,Muneeba Ali,180,186,Deep Point,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,Cut,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,1088,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1312215,2,14.5,15.0,1.0,4.0,29.0,1.0,15.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:06:45Z,1,False,8260,Nomvelo Sibanda,979,Muneeba Ali,10328,Gull Feroza,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,1246,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,
1312215,2,14.5,15.0,1.0,4.0,29.0,1.0,15.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:07:22Z,1,False,8260,Nomvelo Sibanda,979,Muneeba Ali,10328,Gull Feroza,52,149,Third Man,1,0,1,1,LengthBall,Null,NotOut,Edged,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,1246,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1312215,2,14.5,15.0,1.0,4.0,29.0,1.0,15.0,74593,,40304,Pakistan v Zimbabwe T20s 2026 - Women,1,70,Pakistan Women,1153,Zimbabwe Women,2026-05-12T20:08:03Z,2,False,8260,Nomvelo Sibanda,10328,Gull Feroza,979,Muneeba Ali,43,81,Short Fine Leg,2,2,2,0,LengthBall,Null,NotOut,MissedLegSide,0,Pull,Null,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,1246,False,False,True,False,False,False,2,0,2,0,0,False,False,,,,,
