over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,1,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,3,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,4,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48746,60,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,6,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,1,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,3,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,4,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48745,61,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,6,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48744,62,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,1,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48744,62,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48744,62,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,3,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48744,62,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,4,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
48744,62,,,,,,,1087,,537,Sheffield Shield 2018-19,3,83,Western Australia Men,673,,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
