over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749308,2026-09-02T15:25:42Z,1,7,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,,,Right,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Left,NoMovement,Leave,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749314,2026-09-02T15:26:13Z,2,8,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,135.0,163.0,Right,,4.0,0,4.0,4.0,,LengthBall,OutsideOff,,WellTimed,BackFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,True,False
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749318,2026-09-02T15:26:49Z,3,9,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,,,Right,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749327,2026-09-02T15:27:30Z,4,10,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,107.0,47.0,Right,First Slip,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,BottomEdge,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749334,2026-09-02T15:28:26Z,5,11,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,,,Right,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Missed,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637378,2,6.5,4,0,0,13,0,4,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749338,2026-09-02T15:28:53Z,6,12,False,,,,499.0,Ian Holland,233.0,Haseeb Hameed,56.0,Ben Slater,,,Right,Bowler,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637386,3,5.0,2,0,0,15,0,2,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749350,2026-09-02T15:30:18Z,1,13,False,,,,10.0,Josh Davey,56.0,Ben Slater,233.0,Haseeb Hameed,,,Left,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Missed,BackFoot,BackwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637386,3,5.0,2,0,0,15,0,2,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749357,2026-09-02T15:30:59Z,2,14,False,,,,10.0,Josh Davey,56.0,Ben Slater,233.0,Haseeb Hameed,110.0,132.0,Left,Fine Leg,2.0,0,2.0,2.0,,LengthBall,MiddleStump,,WellTimed,BackFoot,Glance,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
1637386,3,5.0,2,0,0,15,0,2,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749364,2026-09-02T15:31:40Z,3,15,False,,,,10.0,Josh Davey,56.0,Ben Slater,233.0,Haseeb Hameed,11.0,69.0,Left,Backward Point,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637386,3,5.0,2,0,0,15,0,2,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749368,2026-09-02T15:32:21Z,4,16,False,,,,10.0,Josh Davey,56.0,Ben Slater,233.0,Haseeb Hameed,,,Left,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Missed,FrontFoot,ForwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1637386,3,5.0,2,0,0,15,0,2,76281,,39453,County Championship Division Two 2026,1,44,Nottinghamshire Men,42,Leicestershire Men,8749372,2026-09-02T15:33:02Z,5,17,False,,,,10.0,Josh Davey,56.0,Ben Slater,233.0,Haseeb Hameed,,,Left,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Left,NoMovement,Leave,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
