over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:30:04Z,1,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,15.0,53.0,Right,Gully,0.0,0,0,0.0,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:30:39Z,2,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,184.0,109.0,Right,Square Leg,2.0,0,2,2.0,LengthBall,Null,Played,0,Worked,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:31:11Z,3,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,HalfVolley,Null,MissedLegSide,0,Glance,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:31:46Z,4,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,262.0,196.0,Right,Long On,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:32:24Z,5,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,305.0,59.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129022,1,12.0,6.0,0.0,0.0,6.0,0.0,6.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:33:02Z,6,False,1015.0,Kane Richardson,859.0,Nic Maddinson,1014.0,Marcus Harris,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:34:39Z,1,False,942.0,Nick Winter,1014.0,Marcus Harris,859.0,Nic Maddinson,163.0,184.0,Right,Deep Backward Square Leg,4.0,0,4,4.0,LengthBall,Null,HitHard,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:35:18Z,2,False,942.0,Nick Winter,1014.0,Marcus Harris,859.0,Nic Maddinson,251.0,77.0,Right,Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:35:44Z,3,False,942.0,Nick Winter,1014.0,Marcus Harris,859.0,Nic Maddinson,265.0,191.0,Right,Long On,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:36:20Z,4,False,942.0,Nick Winter,1014.0,Marcus Harris,859.0,Nic Maddinson,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:36:49Z,5,False,942.0,Nick Winter,1014.0,Marcus Harris,859.0,Nic Maddinson,139.0,121.0,Right,Fine Leg,1.0,0,1,1.0,HalfVolley,Null,HitHard,0,Glance,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
129023,2,10.0,9.0,0.0,0.0,15.0,0.0,9.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:37:22Z,6,False,942.0,Nick Winter,859.0,Nic Maddinson,1014.0,Marcus Harris,358.0,83.0,Right,Point,0.0,0,0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,150.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129024,3,9.2,8.0,0.0,0.0,23.0,0.0,8.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:38:37Z,1,False,1015.0,Kane Richardson,1014.0,Marcus Harris,859.0,Nic Maddinson,264.0,194.0,Right,Long On,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
129024,3,9.2,8.0,0.0,0.0,23.0,0.0,8.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:39:13Z,2,False,1015.0,Kane Richardson,1014.0,Marcus Harris,859.0,Nic Maddinson,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
129024,3,9.2,8.0,0.0,0.0,23.0,0.0,8.0,3305,,6070,Marsh Sheffield Shield 2019-20,1,82,Victoria Men,345,,2019-10-10T10:39:51Z,3,False,1015.0,Kane Richardson,1014.0,Marcus Harris,859.0,Nic Maddinson,216.0,246.0,Right,Deep Mid Wicket,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Flick,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,141.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
