over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,totalBallNumber,battingHandId
1313065,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:06:44Z,5,True,Caught,10441.0,Asa Tribe,32,Oliver Hannon-Dalby,10441,Asa Tribe,8066,Zain Ul-Hassan,90,48,Wicketkeeper,0,0,0,0,Caught,LengthBall,Null,NotOut,Edged,0,Cut,Null,Over,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,1.0,,
1313065,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:08:51Z,6,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,270,26,Short Leg,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:09:58Z,1,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,324,26,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:10:16Z,2,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:10:52Z,3,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,336,31,Silly Point,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:11:17Z,4,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:12:05Z,5,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,332,15,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,HitBody,0,Worked,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313079,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:12:27Z,6,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,HalfVolley,Null,NotOut,Missed,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:13:23Z,1,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,202,37,Short Extra Cover,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:13:50Z,2,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,180,68,Point,0,0,0,0,,HalfVolley,Null,NotOut,Edged,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:14:33Z,3,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,333,36,Short Leg,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:15:18Z,4,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:15:53Z,5,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313087,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:16:30Z,6,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,8066,Zain Ul-Hassan,291,41,Silly Mid On,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:17:37Z,1,False,,,,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:18:10Z,2,True,Caught,8066.0,Zain Ul-Hassan,88,Ethan Bamber,8066,Zain Ul-Hassan,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,Caught,HalfVolley,Null,NotOut,Edged,0,ForwardDefensive,Null,Round,Medium,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,1.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:20:47Z,3,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,205,24,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:21:14Z,4,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,HalfVolley,Null,NotOut,MissedLegSide,0,Glance,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:21:46Z,5,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313096,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:22:17Z,6,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:23:06Z,1,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,297,47,Silly Mid On,1,0,1,1,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:24:30Z,2,False,,,,32,Oliver Hannon-Dalby,10126,Ben Kellaway,92,Kiran Carlson,170,167,Deep Backward Point,4,0,4,4,,LengthBall,Null,NotOut,Edged,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:25:07Z,3,False,,,,32,Oliver Hannon-Dalby,10126,Ben Kellaway,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:26:01Z,4,False,,,,32,Oliver Hannon-Dalby,10126,Ben Kellaway,92,Kiran Carlson,299,46,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:26:23Z,5,False,,,,32,Oliver Hannon-Dalby,10126,Ben Kellaway,92,Kiran Carlson,288,32,Silly Mid On,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313112,6,1.33,8.0,0.0,0.0,8.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:27:12Z,6,False,,,,32,Oliver Hannon-Dalby,10126,Ben Kellaway,92,Kiran Carlson,333,120,Mid Wicket,3,0,3,3,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,3,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:28:10Z,1,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,255,29,Silly Mid Off,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:29:02Z,2,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,216,135,Deep Extra Cover,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:29:37Z,3,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:30:08Z,4,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,174,30,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:30:49Z,5,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313122,7,1.43,2.0,0.0,0.0,10.0,2.0,2.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:31:22Z,6,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,201,17,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:32:23Z,1,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,250,180,Long Off,4,0,4,4,,HalfVolley,Null,NotOut,WellTimed,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:32:58Z,2,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,211,28,Silly Point,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:33:45Z,3,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,89,166,Fine Leg,0,4,4,0,,LengthBall,Null,NotOut,HitPad,0,Glance,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,True,False,False,22,False,False,False,False,False,False,4,0,0,4,0,False,False,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:34:27Z,4,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:35:02Z,5,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,209,58,Short Extra Cover,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313132,8,2.25,4.0,0.0,4.0,18.0,2.0,8.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:35:48Z,6,False,,,,32,Oliver Hannon-Dalby,92,Kiran Carlson,10126,Ben Kellaway,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,22,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313144,9,2.11,1.0,0.0,0.0,19.0,2.0,1.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:37:05Z,1,False,,,,88,Ethan Bamber,10126,Ben Kellaway,92,Kiran Carlson,15,143,Deep Backward Square Leg,1,0,1,1,,HalfVolley,Null,NotOut,Played,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313144,9,2.11,1.0,0.0,0.0,19.0,2.0,1.0,74618,,39271,County Championship Division One 2026,1,39,Glamorgan Men,33,Warwickshire Men,2026-05-15T11:37:39Z,2,False,,,,88,Ethan Bamber,92,Kiran Carlson,10126,Ben Kellaway,270,40,Bowler,0,0,0,0,,HalfVolley,Null,NotOut,WellTimed,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
