over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude
1637107,3,2.33,6,1,0,7,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747718,2026-09-02T12:26:57Z,6,18,False,,,,785,Dan Worrall,7094,James Wharton,2988,Matthew Revis,Right,Deep Mid Wicket,3,0,3,3,,LengthBall,LegStump,,WellTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,3,0,0,0,0,False,False,313.0,164.0
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747723,2026-09-02T12:28:00Z,1,19,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747726,2026-09-02T12:28:34Z,2,20,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,LengthBall,OffStump,,Missed,FrontFoot,ForwardDefensive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747730,2026-09-02T12:29:10Z,3,21,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Cover,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,199.0,49.0
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747734,2026-09-02T12:29:44Z,4,22,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,LengthBall,OffStump,,Missed,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747737,2026-09-02T12:30:24Z,5,23,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,HalfVolley,OutsideOff,,Missed,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637112,4,1.75,0,0,0,7,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747742,2026-09-02T12:31:02Z,6,24,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747748,2026-09-02T12:31:50Z,1,25,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747752,2026-09-02T12:32:27Z,2,26,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Backward Point,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,171.0,51.0
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747757,2026-09-02T12:33:01Z,3,27,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747762,2026-09-02T12:33:38Z,4,28,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,,4,0,4,4,,BackOfALength,OutsideOff,,OutsideEdge,BackFoot,BackwardDefensive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,105.0,160.0
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747764,2026-09-02T12:34:19Z,5,29,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637117,5,2.2,4,0,0,11,3,4,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747768,2026-09-02T12:34:53Z,6,30,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Missed,FrontFoot,ForwardDefensive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747771,2026-09-02T12:35:32Z,1,31,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Mid On,0,0,0,0,,LengthBall,MiddleStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,274.0,59.0
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747773,2026-09-02T12:36:04Z,2,32,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,200.0,51.0
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747777,2026-09-02T12:36:45Z,3,33,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Bowler,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747780,2026-09-02T12:37:22Z,4,34,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,224.0,43.0
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747785,2026-09-02T12:37:56Z,5,35,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Mid On,0,0,0,0,,HalfVolley,MiddleStump,,None,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,282.0,57.0
1637120,6,1.83,0,0,0,11,3,0,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747789,2026-09-02T12:38:31Z,6,36,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747793,2026-09-02T12:39:31Z,1,37,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Cover,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,206.0,52.0
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747800,2026-09-02T12:39:59Z,2,38,False,,,,785,Dan Worrall,7094,James Wharton,2988,Matthew Revis,Right,Third Man,1,0,1,1,,LengthBall,OffStump,,OutsideEdge,FrontFoot,ForwardDefensive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,112.0,123.0
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747803,2026-09-02T12:40:41Z,3,39,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Point,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,185.0,67.0
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747806,2026-09-02T12:41:17Z,4,40,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,Short,OutsideOff,,Missed,BackFoot,BackwardDefensive,SeamAway,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747811,2026-09-02T12:41:53Z,5,41,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,187.0,56.0
1637124,7,1.86,2,0,0,13,3,2,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747817,2026-09-02T12:42:29Z,6,42,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Mid On,0,0,0,0,,LengthBall,OffStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,285.0,56.0
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747824,2026-09-02T12:43:26Z,1,43,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,,4,0,4,4,,BackOfALength,MiddleStump,,WellTimed,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,54.0,162.0
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747831,2026-09-02T12:44:03Z,2,44,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Deep Cover,2,0,2,2,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,204.0,147.0
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747837,2026-09-02T12:44:43Z,3,45,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,220.0,47.0
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747843,2026-09-02T12:45:17Z,4,46,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Left,BackFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747849,2026-09-02T12:45:53Z,5,47,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637129,8,2.38,6,0,0,19,3,6,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747856,2026-09-02T12:46:29Z,6,48,False,,,,168,Matt Fisher,7094,James Wharton,2988,Matthew Revis,Right,Bowler,0,0,0,0,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747869,2026-09-02T12:47:29Z,1,49,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Second Slip,0,0,0,0,,BackOfALength,OutsideOff,,InsideEdge,NoMovement,Leave,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,97.0,34.0
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747870,2026-09-02T12:48:06Z,2,50,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,BackFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747877,2026-09-02T12:48:44Z,3,51,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747885,2026-09-02T12:49:23Z,4,52,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,Caught,Missed,FrontFoot,ForwardDefensive,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1823.0,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747890,2026-09-02T12:50:04Z,5,53,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637136,9,2.22,1,0,0,20,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747897,2026-09-02T12:50:39Z,6,54,False,,,,785,Dan Worrall,2988,Matthew Revis,7094,James Wharton,Right,Mid On,1,0,1,1,,LengthBall,OutsideOff,,MisTimed,FrontFoot,Drive,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,286.0,57.0
1637143,10,2.1,1,0,0,21,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747905,2026-09-02T12:51:38Z,1,55,False,,,,168,Matt Fisher,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,MiddleStump,Caught,Missed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1906.0,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637143,10,2.1,1,0,0,21,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747909,2026-09-02T12:52:17Z,2,56,False,,,,168,Matt Fisher,2988,Matthew Revis,7094,James Wharton,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637143,10,2.1,1,0,0,21,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747917,2026-09-02T12:52:52Z,3,57,False,,,,168,Matt Fisher,2988,Matthew Revis,7094,James Wharton,Right,Bowler,0,0,0,0,,LengthBall,MiddleStump,Lbw,HitPad,FrontFoot,Flick,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1906.0,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1637143,10,2.1,1,0,0,21,3,1,76280,,39449,County Championship Division Two 2026,1,45,Yorkshire Men,48,Surrey Men,8747924,2026-09-02T12:53:28Z,4,58,False,,,,168,Matt Fisher,2988,Matthew Revis,7094,James Wharton,Right,Bowler,0,0,0,0,,Yorker,LegStump,Lbw,HitPad,FrontFoot,Flick,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1906.0,False,False,False,False,False,False,0,0,0,0,0,False,False,,
