over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,totalBallNumber,battingHandId
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T21:48:59Z,1,False,,,,3005,George Hill,224,Ryan Patel,24,Dom Sibley,17,103,Backward Point,0,0,0,0,,Yorker,Null,NotOut,Played,0,Steer,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T21:49:34Z,2,False,,,,3005,George Hill,224,Ryan Patel,24,Dom Sibley,347,121,Deep Point,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T21:50:19Z,3,False,,,,3005,George Hill,224,Ryan Patel,24,Dom Sibley,335,49,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T21:50:57Z,4,False,,,,3005,George Hill,224,Ryan Patel,24,Dom Sibley,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,HitPad,0,Glance,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T21:51:34Z,5,False,,,,3005,George Hill,224,Ryan Patel,24,Dom Sibley,341,92,Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584712,14,2.79,2.0,0.0,0.0,39.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:03:49Z,6,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:05:38Z,1,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,183,48,Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:06:17Z,2,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,163,71,Backward Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:06:32Z,3,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,355,189,Deep Square Leg,4,0,4,4,,LengthBall,Null,NotOut,WellTimed,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:06:53Z,4,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,21,188,Deep Backward Square Leg,4,0,4,4,,LengthBall,Null,NotOut,WellTimed,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:07:23Z,5,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,233,16,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584737,15,3.13,8.0,0.0,0.0,47.0,1.0,8.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:07:55Z,6,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:08:42Z,1,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,327,41,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:09:11Z,2,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,57,124,Third Man,2,0,2,2,,LengthBall,Null,NotOut,Edged,0,BackwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:09:48Z,3,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,251,61,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:10:19Z,4,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,314,33,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:10:41Z,5,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,ShouldersArms,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584744,16,3.06,2.0,0.0,0.0,49.0,1.0,2.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:11:08Z,6,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,313,30,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:11:55Z,1,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,199,42,Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:12:33Z,2,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,238,17,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:12:56Z,3,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,247,87,Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:13:38Z,4,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,217,46,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:14:36Z,5,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,270,40,Bowler,0,0,0,0,,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584748,17,2.88,0.0,0.0,0.0,49.0,1.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:15:09Z,6,False,,,,2988,Matthew Revis,24,Dom Sibley,224,Ryan Patel,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,ShouldersArms,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:16:04Z,1,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,ShouldersArms,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:16:32Z,2,False,,,,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,ShouldersArms,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:16:59Z,3,True,Caught,224.0,Ryan Patel,159,Harry Brook,224,Ryan Patel,24,Dom Sibley,341,98,Cover,0,0,0,0,Caught,BackOfALength,Null,NotOut,MisTimed,0,Cut,Null,Round,Medium,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:19:28Z,4,False,,,,159,Harry Brook,2471,Jamie Smith,24,Dom Sibley,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:19:47Z,5,True,Bowled,2471.0,Jamie Smith,159,Harry Brook,2471,Jamie Smith,24,Dom Sibley,0,0,,0,0,0,0,Bowled,LengthBall,Null,NotOut,Missed,0,BackwardDefensive,Null,Over,Medium,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1584755,18,2.72,0.0,2.0,0.0,49.0,3.0,0.0,74671,,39272,County Championship Division One 2026,3,48,Surrey Men,45,Yorkshire Men,2026-05-17T22:21:09Z,6,False,,,,159,Harry Brook,15,Dan Lawrence,24,Dom Sibley,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
