over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,totalBallNumber,battingHandId
1313072,2,4.0,4.0,0.0,0.0,8.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:09:29Z,5,False,,,,10584,Rory Haydon,78,Sam Robson,7893,Ben Geddes,354,58,Short Mid Wicket,1,0,1,1,,LengthBall,Null,NotOut,Edged,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313072,2,4.0,4.0,0.0,0.0,8.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:10:09Z,6,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:11:05Z,1,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,312,24,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:11:23Z,2,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,193,80,Cover,0,0,0,0,,Short,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:11:59Z,3,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,302,28,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:12:21Z,4,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:12:53Z,5,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,273,11,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313085,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:13:29Z,6,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:15:15Z,1,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:15:39Z,2,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,176,34,Point,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:16:18Z,3,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:16:49Z,4,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:17:37Z,5,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313095,4,2.0,0.0,0.0,0.0,8.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:18:09Z,6,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:19:17Z,1,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:19:28Z,2,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,264,12,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:19:55Z,3,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:20:52Z,4,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,3,186,Deep Square Leg,4,0,4,4,,LengthBall,Null,NotOut,WellTimed,0,Flick,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:21:27Z,5,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,303,61,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313101,5,2.4,4.0,0.0,0.0,12.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:22:01Z,6,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,246,18,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:23:14Z,1,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,358,41,Short Leg,0,1,1,0,,LengthBall,Null,NotOut,HitPad,0,Flick,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,True,False,False,358,False,False,False,False,False,False,1,0,0,1,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:23:52Z,2,False,,,,10584,Rory Haydon,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,MissedLegSide,0,Glance,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:24:07Z,3,False,,,,10584,Rory Haydon,78,Sam Robson,7893,Ben Geddes,356,58,Short Mid Wicket,1,0,1,1,,LengthBall,Null,NotOut,Edged,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:24:39Z,4,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,207,160,Deep Cover,3,0,3,3,,LengthBall,Null,NotOut,WellTimed,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,3,0,0,0,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:25:56Z,5,False,,,,10584,Rory Haydon,78,Sam Robson,7893,Ben Geddes,236,29,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313111,6,3.0,5.0,0.0,1.0,18.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:26:07Z,6,False,,,,10584,Rory Haydon,78,Sam Robson,7893,Ben Geddes,171,52,Gully,1,0,1,1,,LengthBall,Null,NotOut,Edged,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:26:56Z,1,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,163,24,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,HitPad,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:28:06Z,2,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:28:24Z,3,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,215,23,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:28:57Z,4,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,0,109,Square Leg,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:29:55Z,5,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,198,41,Point,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313120,7,3.14,4.0,0.0,0.0,22.0,0.0,4.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:30:09Z,6,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,20,142,Deep Backward Square Leg,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:31:36Z,1,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,168,47,Gully,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:31:45Z,2,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,309,66,Short Mid Wicket,0,0,0,0,,Short,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:32:18Z,3,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,261,15,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:32:47Z,4,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,217,21,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:33:31Z,5,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313130,8,2.75,0.0,0.0,0.0,22.0,0.0,0.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:34:24Z,6,False,,,,10584,Rory Haydon,7893,Ben Geddes,78,Sam Robson,217,48,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,358,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313142,9,3.11,6.0,0.0,0.0,28.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:34:53Z,1,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,196,189,Deep Cover,4,0,4,4,,HalfVolley,Null,NotOut,Middled,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313142,9,3.11,6.0,0.0,0.0,28.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:35:46Z,2,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,255,25,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313142,9,3.11,6.0,0.0,0.0,28.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:36:25Z,3,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,332,41,Short Mid Wicket,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313142,9,3.11,6.0,0.0,0.0,28.0,0.0,6.0,74617,,39267,County Championship Division Two 2026,1,38,Middlesex Men,36,Derbyshire Men,2026-05-15T11:36:50Z,4,False,,,,7014,Ben Aitchison,78,Sam Robson,7893,Ben Geddes,248,19,Silly Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
