over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:01:25Z,1,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:02:01Z,2,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:02:38Z,3,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,176.0,134.0,Right,Deep Square Leg,2.0,0,2,2.0,,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:03:21Z,4,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,302.0,61.0,Right,Silly Mid Off,0.0,0,0,0.0,,Yorker,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:03:59Z,5,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129030,1,4.0,2.0,0.0,0.0,2.0,0.0,2.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:04:38Z,6,False,,,,724.0,Mitchell Starc,290.0,Matthew Renshaw,1033.0,Joe Burns,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129032,2,4.0,4.0,0.0,0.0,6.0,0.0,4.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:06:13Z,1,False,,,,759.0,Trent Copeland,1033.0,Joe Burns,290.0,Matthew Renshaw,189.0,157.0,Left,Deep Point,4.0,0,4,4.0,,Short,Null,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False
129032,2,4.0,4.0,0.0,0.0,6.0,0.0,4.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:06:59Z,2,False,,,,759.0,Trent Copeland,1033.0,Joe Burns,290.0,Matthew Renshaw,223.0,11.0,Left,Silly Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129032,2,4.0,4.0,0.0,0.0,6.0,0.0,4.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:07:27Z,3,False,,,,759.0,Trent Copeland,1033.0,Joe Burns,290.0,Matthew Renshaw,347.0,28.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
129032,2,4.0,4.0,0.0,0.0,6.0,0.0,4.0,3306,,6069,Marsh Sheffield Shield 2019-20,1,673,,674,NSW Men,2019-10-10T10:07:57Z,4,False,,,,759.0,Trent Copeland,1033.0,Joe Burns,290.0,Matthew Renshaw,297.0,68.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
