over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T10:59:07Z,1,False,,,,31,Chris Wright,192,Keaton Jennings,234,Alex Davies,332,42,Right,Short Extra Cover,0,0,0,0,,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,True,False,False,False,False,0,0,0,0,0,False,False
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T10:59:35Z,2,False,,,,31,Chris Wright,192,Keaton Jennings,234,Alex Davies,313,33,Right,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:00:06Z,3,False,,,,31,Chris Wright,192,Keaton Jennings,234,Alex Davies,333,58,Right,Short Extra Cover,1,0,1,1,,LengthBall,Null,NotOut,Played,0,Dropped,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,1,0,0,0,0,False,False
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:01:04Z,4,False,,,,31,Chris Wright,234,Alex Davies,192,Keaton Jennings,90,48,Left,Wicketkeeper,0,0,0,0,,BackOfALength,Null,NotOut,NoShot,0,Leave,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:01:43Z,5,False,,,,31,Chris Wright,234,Alex Davies,192,Keaton Jennings,318,48,Left,Short Mid Wicket,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False
241711,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:02:10Z,6,False,,,,31,Chris Wright,234,Alex Davies,192,Keaton Jennings,90,48,Left,Wicketkeeper,0,0,0,0,,BackOfALength,Null,NotOut,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,False,False,False,False,0,0,0,0,0,False,False
241721,2,3.5,6.0,1.0,0.0,7.0,1.0,6.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:03:31Z,1,False,,,,640,Tom Taylor,192,Keaton Jennings,234,Alex Davies,344,180,Right,Deep Cover,4,0,4,4,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,50,False,False,False,False,False,False,4,0,0,0,0,False,True
241721,2,3.5,6.0,1.0,0.0,7.0,1.0,6.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:04:16Z,2,False,,,,640,Tom Taylor,192,Keaton Jennings,234,Alex Davies,13,47,Right,Gully,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,50,False,False,False,False,False,False,0,0,0,0,0,False,False
241721,2,3.5,6.0,1.0,0.0,7.0,1.0,6.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:04:44Z,3,False,,,,640,Tom Taylor,192,Keaton Jennings,234,Alex Davies,18,46,Right,Gully,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,50,False,False,False,False,False,False,0,0,0,0,0,False,False
241721,2,3.5,6.0,1.0,0.0,7.0,1.0,6.0,9289,,9381,Bob Willis Trophy 2020,1,50,Lancashire,42,Leicestershire,2020-08-01T11:05:17Z,4,True,Lbw,192.0,Keaton Jennings,640,Tom Taylor,192,Keaton Jennings,234,Alex Davies,0,0,Right,,0,0,0,0,LBW,LengthBall,Null,NotOut,HitPad,0,ForwardDefensive,Null,Round,Medium,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,50,False,False,False,False,False,False,0,0,0,0,0,False,False
