over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731197,2026-08-27T15:19:18Z,1,7,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,,0.0,0,0.0,0.0,,BackOfALength,DownLeg,Lbw,HitPad,BackFoot,Glance,InSwinger,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,1871.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731201,2026-08-27T15:19:58Z,2,8,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Wicketkeeper,1.0,1,1.0,0.0,,BackOfALength,OutsideOff,,Left,FrontFoot,Leave,AwaySwinger,Over,FastSeam,Left,Null,NotReferred,Null,True,False,False,False,False,True,,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,False,False,,
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731204,2026-08-27T15:20:38Z,2,9,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Fine Leg,2.0,0,2.0,2.0,,LengthBall,DownLeg,,WellTimed,BackFoot,Glance,InSwinger,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,35.0,142.0
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731211,2026-08-27T15:21:12Z,3,10,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Mid Off,0.0,0,0.0,0.0,,LengthBall,LegStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,247.0,62.0
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731215,2026-08-27T15:21:52Z,4,11,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Mid Wicket,0.0,0,0.0,0.0,,LengthBall,DownLeg,,None,FrontFoot,Flick,InSwinger,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,327.0,53.0
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731219,2026-08-27T15:22:28Z,5,12,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Backward Square Leg,0.0,0,0.0,0.0,,BackOfALength,DownLeg,,MisTimed,BackFoot,Glance,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,22.0,56.0
1634364,2,1.5,3,0,0,3,0,3,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731225,2026-08-27T15:23:08Z,6,13,False,,,,2455.0,Liam Guthrie,128.0,Zak Crawley,3491.0,Ben Compton,Right,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OffStump,,Left,FrontFoot,Leave,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
1634368,3,1.67,2,0,0,5,0,2,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731229,2026-08-27T15:23:57Z,1,14,False,,,,77.0,Ben Sanderson,3491.0,Ben Compton,128.0,Zak Crawley,Left,Mid On,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,MisTimed,FrontFoot,ForwardDefensive,InSwinger,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,245.0,58.0
1634368,3,1.67,2,0,0,5,0,2,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731232,2026-08-27T15:24:29Z,2,15,False,,,,77.0,Ben Sanderson,3491.0,Ben Compton,128.0,Zak Crawley,Left,Fine Leg,0.0,1,1.0,0.0,,HalfVolley,MiddleStump,,PlayAndMissLegSide,BackFoot,Glance,InSwinger,Round,Medium,Right,Null,NotReferred,Null,False,False,True,False,False,True,,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,False,False,107.0,126.0
1634368,3,1.67,2,0,0,5,0,2,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731240,2026-08-27T15:25:21Z,3,16,False,,,,77.0,Ben Sanderson,128.0,Zak Crawley,3491.0,Ben Compton,Right,Short Fine Leg,0.0,0,0.0,0.0,,LengthBall,LegStump,,BatPad,BackFoot,Glance,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,56.0,36.0
1634368,3,1.67,2,0,0,5,0,2,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731245,2026-08-27T15:25:52Z,4,17,False,,,,77.0,Ben Sanderson,128.0,Zak Crawley,3491.0,Ben Compton,Right,Square Leg,1.0,0,1.0,1.0,,LengthBall,OffStump,,InsideEdge,FrontFoot,ForwardDefensive,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,359.0,78.0
1634368,3,1.67,2,0,0,5,0,2,76194,,39436,County Championship Division Two 2026,1,41,Kent Men,37,Northamptonshire Men,8731251,2026-08-27T15:26:43Z,5,18,False,,,,77.0,Ben Sanderson,3491.0,Ben Compton,128.0,Zak Crawley,Left,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Missed,FrontFoot,ForwardDefensive,SeamAway,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
