over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:31:13Z,1,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,243.0,76.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:31:42Z,2,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:32:13Z,3,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:32:51Z,4,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,293.0,69.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:33:17Z,5,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50975,1,,2.0,0.0,0.0,2.0,2.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:33:52Z,6,False,,,,759.0,Trent Copeland,998.0,Travis Dean,1014.0,Marcus Harris,152.0,95.0,Left,Backward Point,2.0,0,2,2.0,,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,98.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
50976,2,,10.0,0.0,1.0,10.0,12.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:35:32Z,1,False,,,,1003.0,Sean Abbott,1014.0,Marcus Harris,998.0,Travis Dean,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50976,2,,10.0,0.0,1.0,10.0,12.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:36:12Z,2,False,,,,1003.0,Sean Abbott,1014.0,Marcus Harris,998.0,Travis Dean,37.0,142.0,Right,Third Man,3.0,0,3,3.0,,LengthBall,Null,Edged,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123.0,False,False,False,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,
50976,2,,10.0,0.0,1.0,10.0,12.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:37:12Z,3,False,,,,1003.0,Sean Abbott,998.0,Travis Dean,1014.0,Marcus Harris,197.0,57.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
50976,2,,10.0,0.0,1.0,10.0,12.0,0.0,1140,,540,Sheffield Shield 2018-19,1,82,Victoria Men,674,NSW Men,2019-03-28T10:37:50Z,4,False,,,,1003.0,Sean Abbott,998.0,Travis Dean,1014.0,Marcus Harris,168.0,199.0,Left,Deep Backward Point,5.0,1,5,4.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,FrontFoot,False,True,False,False,False,False,123.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,1.0,False,True,
