over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729240.0,2026-08-27T10:03:13Z,1.0,7.0,False,,,,2672.0,Brydon Carse,783.0,Cameron Bancroft,10495.0,Joe Phillips,,,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,OutsideOff,,Left,NoMovement,Leave,SeamAway,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729247.0,2026-08-27T10:03:49Z,2.0,8.0,False,,,,2672.0,Brydon Carse,783.0,Cameron Bancroft,10495.0,Joe Phillips,47.0,54.0,Right,Wicketkeeper,0.0,1.0,1.0,0.0,,BackOfALength,OutsideOff,,HitPad,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,,False,False,False,False,False,False,1.0,0.0,0.0,1.0,0.0,False,False
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729248.0,2026-08-27T10:04:31Z,3.0,9.0,False,,,,2672.0,Brydon Carse,10495.0,Joe Phillips,783.0,Cameron Bancroft,,,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,BackOfALength,OutsideOff,,Left,NoMovement,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729253.0,2026-08-27T10:05:08Z,4.0,10.0,False,,,,2672.0,Brydon Carse,10495.0,Joe Phillips,783.0,Cameron Bancroft,315.0,152.0,Right,Deep Mid Wicket,2.0,0.0,2.0,2.0,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729260.0,2026-08-27T10:05:50Z,5.0,11.0,False,,,,2672.0,Brydon Carse,10495.0,Joe Phillips,783.0,Cameron Bancroft,,,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,BackOfALength,OutsideOff,,ShouldersArms,NoMovement,ShouldersArms,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634038,2,2.0,3,1,0,4,1,3,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729263.0,2026-08-27T10:06:29Z,6.0,12.0,True,Bowled,10495.0,Joe Phillips,2672.0,Brydon Carse,10495.0,Joe Phillips,783.0,Cameron Bancroft,,,Right,,0.0,0.0,0.0,0.0,Bowled,LengthBall,OutsideOff,Bowled,Missed,FrontFoot,ForwardDefensive,SeamAway,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1873.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634044,3,1.33,0,0,0,4,1,0,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729277.0,2026-08-27T10:08:35Z,1.0,13.0,False,,,,2673.0,Matthew Potts,783.0,Cameron Bancroft,7917.0,Ollie Price,217.0,57.0,Right,Extra Cover,0.0,0.0,0.0,0.0,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634044,3,1.33,0,0,0,4,1,0,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729280.0,2026-08-27T10:09:11Z,2.0,14.0,False,,,,2673.0,Matthew Potts,783.0,Cameron Bancroft,7917.0,Ollie Price,,,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,BackOfALength,OutsideOff,,ShouldersArms,NoMovement,ShouldersArms,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634044,3,1.33,0,0,0,4,1,0,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729287.0,2026-08-27T10:09:45Z,3.0,15.0,False,,,,2673.0,Matthew Potts,783.0,Cameron Bancroft,7917.0,Ollie Price,297.0,62.0,Right,Mid On,0.0,0.0,0.0,0.0,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634044,3,1.33,0,0,0,4,1,0,76185,,39432,County Championship Division Two 2026,1,34,Gloucestershire Men,40,Durham Men,8729291.0,2026-08-27T10:10:21Z,4.0,16.0,False,,,,2673.0,Matthew Potts,783.0,Cameron Bancroft,7917.0,Ollie Price,294.0,53.0,Right,Mid On,0.0,0.0,0.0,0.0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
