over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729249,2026-08-27T10:04:16Z,1,7,False,,,,10.0,Josh Davey,7989.0,Will Luxton,156.0,Adam Lyth,309.0,42.0,Right,Mid Wicket,0.0,0,0.0,0.0,,HalfVolley,OffStump,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729251,2026-08-27T10:04:56Z,2,8,False,,,,10.0,Josh Davey,7989.0,Will Luxton,156.0,Adam Lyth,286.0,47.0,Right,Mid On,0.0,0,0.0,0.0,,BackOfALength,OutsideOff,,MisTimed,BackFoot,Pushed,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729259,2026-08-27T10:05:36Z,3,9,False,,,,10.0,Josh Davey,7989.0,Will Luxton,156.0,Adam Lyth,355.0,81.0,Right,Square Leg,1.0,0,1.0,1.0,,LengthBall,OutsideOff,,InsideEdge,FrontFoot,ForwardDefensive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729266,2026-08-27T10:06:43Z,4,10,True,Caught,156.0,Adam Lyth,10.0,Josh Davey,156.0,Adam Lyth,7989.0,Will Luxton,,,Left,Wicketkeeper,0.0,0,0.0,0.0,Caught,BackOfALength,OutsideOff,Caught,OutsideEdge,BackFoot,BackwardDefensive,AwaySwinger,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,1942.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,True
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729278,2026-08-27T10:08:48Z,5,11,False,,,,10.0,Josh Davey,963.0,Sam Whiteman,7989.0,Will Luxton,,,Left,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,SeamIn,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634040,2,2.5,1,1,0,5,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729286,2026-08-27T10:09:29Z,6,12,False,,,,10.0,Josh Davey,963.0,Sam Whiteman,7989.0,Will Luxton,210.0,29.0,Left,Square Leg,0.0,0,0.0,0.0,,BackOfALength,OffStump,,None,BackFoot,BackwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634047,3,2.0,1,0,0,6,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729292,2026-08-27T10:10:30Z,1,13,False,,,,499.0,Ian Holland,7989.0,Will Luxton,963.0,Sam Whiteman,,,Right,Wicketkeeper,0.0,0,0.0,0.0,,LengthBall,Wide,,Left,FrontFoot,Leave,SeamAway,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634047,3,2.0,1,0,0,6,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729296,2026-08-27T10:10:58Z,2,14,False,,,,499.0,Ian Holland,7989.0,Will Luxton,963.0,Sam Whiteman,312.0,48.0,Right,Mid Wicket,0.0,0,0.0,0.0,,LengthBall,OffStump,,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634047,3,2.0,1,0,0,6,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729301,2026-08-27T10:11:28Z,3,15,False,,,,499.0,Ian Holland,7989.0,Will Luxton,963.0,Sam Whiteman,264.0,34.0,Right,Bowler,0.0,0,0.0,0.0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
1634047,3,2.0,1,0,0,6,1,1,76188,,39441,County Championship Division Two 2026,1,45,Yorkshire Men,42,Leicestershire Men,8729307,2026-08-27T10:11:55Z,4,16,False,,,,499.0,Ian Holland,7989.0,Will Luxton,963.0,Sam Whiteman,184.0,36.0,Right,Cover,1.0,0,1.0,1.0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
