over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732769,2026-08-28T10:04:33Z,1,7,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,207.0,33.0,Left,Square Leg,0,0,0,0,,BackOfALength,DownLeg,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732777,2026-08-28T10:05:10Z,2,8,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,339.0,51.0,Left,Cover,0,0,0,0,,BackOfALength,DownLeg,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732784,2026-08-28T10:05:54Z,3,9,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,329.0,51.0,Left,Extra Cover,0,0,0,0,,LengthBall,MiddleStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732793,2026-08-28T10:06:31Z,4,10,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,,,Left,Wicketkeeper,0,0,0,0,,BackOfALength,DownLeg,,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732801,2026-08-28T10:07:10Z,5,11,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,,,Left,Wicketkeeper,0,0,0,0,,LengthBall,MiddleStump,,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634638,2,1.5,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732807,2026-08-28T10:07:51Z,6,12,False,,,,3410,Ben Allison,192,Keaton Jennings,11452,Matty Hurst,315.0,39.0,Left,Extra Cover,0,0,0,0,,BackOfALength,DownLeg,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634647,3,1.0,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732816,2026-08-28T10:08:34Z,1,13,False,,,,640,Tom Taylor,11452,Matty Hurst,192,Keaton Jennings,157.0,47.0,Right,Backward Point,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634647,3,1.0,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732826,2026-08-28T10:09:11Z,2,14,False,,,,640,Tom Taylor,11452,Matty Hurst,192,Keaton Jennings,171.0,49.0,Right,Backward Point,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634647,3,1.0,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732834,2026-08-28T10:09:52Z,3,15,False,,,,640,Tom Taylor,11452,Matty Hurst,192,Keaton Jennings,,,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
1634647,3,1.0,0,0,0,3,0,0,76205,,39437,County Championship Division Two 2026,1,50,Lancashire Men,46,Worcestershire Men,8732843,2026-08-28T10:10:29Z,4,16,False,,,,640,Tom Taylor,11452,Matty Hurst,192,Keaton Jennings,,,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False
