over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,totalBallNumber,battingHandId
1313067,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:07:24Z,5,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,198,207,Deep Mid Wicket,4,0,4,4,,HalfVolley,Null,NotOut,Middled,0,Flick,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313067,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:08:13Z,6,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,307,43,Silly Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:09:01Z,1,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,11,83,Backward Point,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:09:38Z,2,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,251,62,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:10:17Z,3,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,331,42,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:10:50Z,4,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,230,39,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:11:26Z,5,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,248,67,Silly Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313077,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:12:00Z,6,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:12:55Z,1,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,34,50,Fourth Slip,0,0,0,0,,BackOfALength,Null,NotOut,Edged,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:13:39Z,2,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,242,76,Mid On,0,0,0,0,,BackOfALength,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:14:13Z,3,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,342,51,Point,0,0,0,0,,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:14:55Z,4,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,Caught,HitPad,0,Flick,Null,Round,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:15:35Z,5,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,36,34,Third Slip,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313088,4,2.5,2.0,0.0,0.0,10.0,0.0,2.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:16:12Z,6,False,,,,2886,Fynn Hudson-Prentice,10499,Josh Thomas,8315,Jordan Hermann,175,130,Deep Square Leg,2,0,2,2,,BackOfALength,Null,NotOut,WellTimed,0,Worked,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:17:11Z,1,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,316,64,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:17:46Z,2,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,25,35,Fourth Slip,0,0,0,0,,LengthBall,Null,Lbw,HitPad,0,ForwardDefensive,Null,Round,Fast,Right,NotOut2ndUmpire,NotReferred,Null,False,False,False,False,False,True,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:18:36Z,3,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:19:10Z,4,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,246,74,Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:19:49Z,5,False,,,,54,Ollie Robinson,8315,Jordan Hermann,10499,Josh Thomas,249,70,Silly Mid On,1,0,1,1,,LengthBall,Null,NotOut,WellTimed,0,Pushed,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,
1313091,5,2.2,1.0,0.0,0.0,11.0,0.0,1.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:20:29Z,6,False,,,,54,Ollie Robinson,10499,Josh Thomas,8315,Jordan Hermann,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:21:22Z,1,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,13,87,Backward Point,0,0,0,0,,LengthBall,Null,NotOut,MisTimed,0,Drive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:22:00Z,2,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,210,225,Deep Mid Wicket,4,0,4,4,,Short,Null,NotOut,WellTimed,0,Pull,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:22:43Z,3,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,250,77,Mid On,0,0,0,0,,Yorker,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:23:18Z,4,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,198,211,Deep Mid Wicket,4,0,4,4,,LengthBall,Null,NotOut,WellTimed,0,Flick,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:24:04Z,5,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,292,71,Silly Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313106,6,3.17,8.0,0.0,0.0,19.0,0.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:24:48Z,6,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,10499,Josh Thomas,317,41,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:25:43Z,1,True,Lbw,10499.0,Josh Thomas,54,Ollie Robinson,10499,Josh Thomas,8315,Jordan Hermann,0,0,,0,0,0,0,LBW,LengthBall,Null,NotOut,HitPad,0,ForwardDefensive,Null,Round,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:27:27Z,2,False,,,,54,Ollie Robinson,3004,Tom Lammonby,8315,Jordan Hermann,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:28:02Z,3,False,,,,54,Ollie Robinson,3004,Tom Lammonby,8315,Jordan Hermann,328,69,Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:28:39Z,4,False,,,,54,Ollie Robinson,3004,Tom Lammonby,8315,Jordan Hermann,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:29:17Z,5,False,,,,54,Ollie Robinson,3004,Tom Lammonby,8315,Jordan Hermann,291,70,Silly Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313116,7,2.71,0.0,1.0,0.0,19.0,1.0,0.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:29:55Z,6,False,,,,54,Ollie Robinson,3004,Tom Lammonby,8315,Jordan Hermann,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:30:51Z,1,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,ShouldersArms,0,ShouldersArms,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:31:28Z,2,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,291,35,Silly Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:32:01Z,3,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,8,180,Deep Backward Point,4,0,4,4,,BackOfALength,Null,NotOut,WellTimed,0,Drive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:32:53Z,4,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:33:31Z,5,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Left,0,Leave,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313127,8,3.38,8.0,0.0,0.0,27.0,1.0,8.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:34:08Z,6,False,,,,2886,Fynn Hudson-Prentice,8315,Jordan Hermann,3004,Tom Lammonby,50,189,Third Man,4,0,4,4,,BackOfALength,Null,NotOut,Edged,0,ForwardDefensive,Null,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313140,9,3.67,6.0,0.0,0.0,33.0,1.0,6.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:35:20Z,1,False,,,,47,Tom Haines,3004,Tom Lammonby,8315,Jordan Hermann,333,204,Deep Extra Cover,4,0,4,4,,HalfVolley,Null,NotOut,Middled,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,4,0,0,0,0,False,True,,,
1313140,9,3.67,6.0,0.0,0.0,33.0,1.0,6.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:35:49Z,2,False,,,,47,Tom Haines,3004,Tom Lammonby,8315,Jordan Hermann,345,73,Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1313140,9,3.67,6.0,0.0,0.0,33.0,1.0,6.0,74615,,39273,County Championship Division One 2026,1,31,Somerset Men,35,Sussex Men,2026-05-15T11:36:23Z,3,False,,,,47,Tom Haines,3004,Tom Lammonby,8315,Jordan Hermann,178,128,Deep Square Leg,2,0,2,2,,LengthBall,Null,NotOut,WellTimed,0,Worked,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,2,0,0,0,0,False,False,,,
