over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:30:45Z,1,False,1724.0,Sheldon Cottrell,203.0,,605.0,,211.0,49.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:31:25Z,2,False,1724.0,Sheldon Cottrell,203.0,,605.0,,180.0,131.0,Left,Deep Point,3.0,0,3,3.0,BackOfALength,MiddleStump,None,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,,
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:32:34Z,3,False,1724.0,Sheldon Cottrell,605.0,,203.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,ShouldersArms,FrontFoot,ShouldersArms,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:33:07Z,4,False,1724.0,Sheldon Cottrell,605.0,,203.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,MiddleStump,ShouldersArms,FrontFoot,ShouldersArms,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:33:40Z,5,False,1724.0,Sheldon Cottrell,605.0,,203.0,,30.0,119.0,Left,Fine Leg,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
87768,1,8.0,4.0,0.0,0.0,4.0,0.0,4.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:34:25Z,6,False,1724.0,Sheldon Cottrell,203.0,,605.0,,166.0,69.0,Left,Backward Point,0.0,0,0,0.0,BackOfALength,LegStump,None,BackFoot,BackwardDefensive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87769,2,3.33,1.0,0.0,0.0,5.0,0.0,1.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:35:41Z,1,False,1500.0,Kemar Roach,605.0,,203.0,,327.0,56.0,Left,Short Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,95.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
87769,2,3.33,1.0,0.0,0.0,5.0,0.0,1.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:36:31Z,2,False,1500.0,Kemar Roach,203.0,,605.0,,186.0,50.0,Left,Point,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,95.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87769,2,3.33,1.0,0.0,0.0,5.0,0.0,1.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:37:05Z,3,False,1500.0,Kemar Roach,203.0,,605.0,,214.0,55.0,Left,Short Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,95.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
87769,2,3.33,1.0,0.0,0.0,5.0,0.0,1.0,1952,,176,ICC Men's ODI World Cup 2019,1,3,India Men,24,West Indies Men,2019-06-27T10:37:40Z,4,False,1500.0,Kemar Roach,203.0,,605.0,,193.0,45.0,Left,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,95.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
