over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:31:15Z,1,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,8.0,19.0,Right,Silly Point,0.0,0,0,0.0,,BackOfALength,LegStump,HitBody,BackFoot,Worked,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:31:56Z,2,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,85.0,47.0,Right,Wicketkeeper,0.0,0,0,0.0,,Short,MiddleStump,MisTimed,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:32:48Z,3,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,6.0,35.0,Right,Gully,0.0,0,0,0.0,,Short,MiddleStump,MisTimed,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:33:27Z,4,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,4.0,75.0,Right,Point,0.0,0,0,0.0,,BackOfALength,MiddleStump,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:34:09Z,5,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,LengthBall,DownLeg,PlayAndMissLegSide,FrontFoot,Glance,InSwinger,Over,Fast,Left,Null,Null,True,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:34:42Z,5,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,107.0,172.0,Right,Fine Leg,4.0,0,4,4.0,,Short,DownLeg,Gloved,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False
79077,1,10.0,5.0,0.0,1.0,5.0,5.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:35:27Z,6,False,,,,828.0,Dawlat Zadran,703.0,Dimuth Karunaratne,557.0,Kusal Perera,357.0,55.0,Right,Point,0.0,0,0,0.0,,LengthBall,MiddleStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
79078,2,12.0,14.0,0.0,1.0,15.0,20.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:36:51Z,1,False,,,,1182.0,Hamid Hassan,557.0,Kusal Perera,703.0,Dimuth Karunaratne,179.0,176.0,Right,Deep Square Leg,4.0,0,4,4.0,,Short,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123.0,False,True,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
79078,2,12.0,14.0,0.0,1.0,15.0,20.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:37:29Z,2,False,,,,1182.0,Hamid Hassan,557.0,Kusal Perera,703.0,Dimuth Karunaratne,4.0,153.0,Right,Deep Point,3.0,0,3,3.0,,LengthBall,MiddleStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False
79078,2,12.0,14.0,0.0,1.0,15.0,20.0,0.0,1774,,144,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,6,Afghanistan Men,2019-06-04T10:38:26Z,3,False,,,,1182.0,Hamid Hassan,703.0,Dimuth Karunaratne,557.0,Kusal Perera,96.0,48.0,Right,Wicketkeeper,0.0,1,1,0.0,,LengthBall,DownLeg,HitPad,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,123.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False
