over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:30:46Z,1,False,,,,463.0,Matt Henry,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,127.0,202.0,Right,Fine Leg,4.0,0,4,4.0,,BackOfALength,DownLeg,WellTimed,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,55.0,False,True,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:31:26Z,2,False,Lbw,704.0,Lahiru Thirimanne,463.0,Matt Henry,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,0.0,0.0,Right,,0.0,0,0,0.0,LBW,LengthBall,LegStump,HitPad,FrontFoot,Worked,SeamIn,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:34:22Z,3,False,,,,463.0,Matt Henry,557.0,Kusal Perera,703.0,Dimuth Karunaratne,330.0,60.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,MiddleStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:34:54Z,4,False,,,,463.0,Matt Henry,557.0,Kusal Perera,703.0,Dimuth Karunaratne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,LegStump,Missed,NoMovement,Pushed,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:35:25Z,5,False,,,,463.0,Matt Henry,557.0,Kusal Perera,703.0,Dimuth Karunaratne,219.0,46.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77932,1,8.0,4.0,0.0,0.0,4.0,4.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:35:58Z,6,False,,,,463.0,Matt Henry,557.0,Kusal Perera,703.0,Dimuth Karunaratne,17.0,48.0,Right,Gully,0.0,0,0,0.0,,BackOfALength,DownLeg,HitPad,BackFoot,Worked,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77933,2,3.33,3.0,0.0,0.0,3.0,7.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:37:28Z,1,False,,,,1164.0,Trent Boult,703.0,Dimuth Karunaratne,557.0,Kusal Perera,284.0,33.0,Right,Silly Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77933,2,3.33,3.0,0.0,0.0,3.0,7.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:38:02Z,2,False,,,,1164.0,Trent Boult,703.0,Dimuth Karunaratne,557.0,Kusal Perera,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77933,2,3.33,3.0,0.0,0.0,3.0,7.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:38:33Z,3,False,,,,1164.0,Trent Boult,703.0,Dimuth Karunaratne,557.0,Kusal Perera,237.0,68.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77933,2,3.33,3.0,0.0,0.0,3.0,7.0,1.0,1755,,140,ICC Men's ODI World Cup 2019,1,9,Sri Lanka Men,25,New Zealand Men,2019-06-01T10:39:04Z,4,False,,,,1164.0,Trent Boult,703.0,Dimuth Karunaratne,557.0,Kusal Perera,198.0,66.0,Right,Mid Wicket,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
