over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:30:43Z,1,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,357,189,Deep Point,4,0,4,4,LengthBall,Wide,NotOut,WellTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,43,False,True,True,False,False,False,4,0,0,0,0,False,True,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:31:27Z,2,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,90,48,Wicketkeeper,1,1,1,0,LengthBall,OutsideOff,NotOut,PlayAndMissLegSide,BackFoot,Glance,InSwinger,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,43,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:32:06Z,2,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,109,205,Fine Leg,5,5,5,0,LengthBall,DownLeg,NotOut,Left,FrontFoot,ShouldersArms,InSwinger,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,43,False,False,True,False,False,False,5,0,5,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:32:48Z,2,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,90,48,Wicketkeeper,0,0,0,0,LengthBall,Wide,NotOut,Left,FrontFoot,ShouldersArms,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,43,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:33:22Z,3,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,90,48,Wicketkeeper,0,0,0,0,HalfVolley,Wide,NotOut,Missed,FrontFoot,Steer,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,43,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:34:06Z,4,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,BackwardDefensive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,43,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:34:41Z,5,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,255,101,Mid On,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,43,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1241797,1,17.0,14.0,0.0,6.0,17.0,0.0,14.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:35:12Z,6,False,3563,Nandre Burger,2993,Yashasvi Jaiswal,10915,Rohit Sharma,134,187,Fine Leg,4,0,4,4,LengthBall,Wide,NotOut,InsideEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,43,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:36:56Z,1,False,677,Lungi Ngidi,10915,Rohit Sharma,2993,Yashasvi Jaiswal,90,48,Wicketkeeper,1,1,1,0,BackOfALength,Wide,NotOut,Left,BackFoot,Leave,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,87,False,True,True,False,False,False,1,0,1,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:37:41Z,1,False,677,Lungi Ngidi,10915,Rohit Sharma,2993,Yashasvi Jaiswal,90,48,Wicketkeeper,1,1,1,0,LengthBall,Wide,NotOut,Left,FrontFoot,Leave,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,87,False,False,True,False,False,False,1,0,1,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:38:18Z,1,False,677,Lungi Ngidi,10915,Rohit Sharma,2993,Yashasvi Jaiswal,90,48,Wicketkeeper,1,1,1,0,LengthBall,Wide,NotOut,Left,FrontFoot,Leave,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,87,False,False,True,False,False,False,1,0,1,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:38:58Z,1,False,677,Lungi Ngidi,10915,Rohit Sharma,2993,Yashasvi Jaiswal,183,84,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:39:37Z,2,False,677,Lungi Ngidi,10915,Rohit Sharma,2993,Yashasvi Jaiswal,8,129,Backward Square Leg,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Flick,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,87,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:40:25Z,3,False,677,Lungi Ngidi,2993,Yashasvi Jaiswal,10915,Rohit Sharma,90,48,Wicketkeeper,1,1,1,0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,BackFoot,Flick,InSwinger,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,87,False,False,True,False,False,False,1,0,1,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:41:23Z,3,False,677,Lungi Ngidi,2993,Yashasvi Jaiswal,10915,Rohit Sharma,70,147,Third Man,2,0,2,2,LengthBall,MiddleStump,NotOut,None,BackFoot,Steer,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,2,0,0,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:42:04Z,4,False,677,Lungi Ngidi,2993,Yashasvi Jaiswal,10915,Rohit Sharma,206,26,Short Leg,0,0,0,0,LengthBall,LegStump,Lbw,InsideEdge,FrontFoot,Worked,InSwinger,Over,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,87,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1241798,2,11.0,8.0,0.0,4.0,22.0,0.0,8.0,72855,,23445,India v South Africa ODIs 2025 - Men,1,3,India Men,21,South Africa Men,2025-12-03T13:42:48Z,5,False,677,Lungi Ngidi,2993,Yashasvi Jaiswal,10915,Rohit Sharma,270,40,Bowler,0,0,0,0,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
