over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:30:39Z,1,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,211.0,49.0,Right,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:31:11Z,2,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,6.0,69.0,Right,Point,0.0,0,0,0.0,,BackOfALength,DownLeg,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:31:47Z,3,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,LegStump,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:32:22Z,4,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,309.0,87.0,Right,Mid Off,0.0,0,0,0.0,,LengthBall,MiddleStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:32:55Z,5,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,LegStump,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82626,1,0.0,0.0,0.0,0.0,,0.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:33:31Z,6,False,,,,199.0,Chris Woakes,1417.0,Chris Gayle,1986.0,Evin Lewis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,MiddleStump,Left,BackFoot,Leave,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82627,2,1.33,2.0,0.0,1.0,2.0,2.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:34:56Z,1,False,,,,53.0,Jofra Archer,1986.0,Evin Lewis,1417.0,Chris Gayle,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,Short,DownLeg,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,73.0,False,True,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
82627,2,1.33,2.0,0.0,1.0,2.0,2.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:35:30Z,1,False,,,,53.0,Jofra Archer,1986.0,Evin Lewis,1417.0,Chris Gayle,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,MiddleStump,Left,BackFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82627,2,1.33,2.0,0.0,1.0,2.0,2.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:36:03Z,2,False,,,,53.0,Jofra Archer,1986.0,Evin Lewis,1417.0,Chris Gayle,266.0,29.0,Right,Silly Mid On,0.0,0,0,0.0,,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
82627,2,1.33,2.0,0.0,1.0,2.0,2.0,0.0,1855,,158,ICC Men's ODI World Cup 2019,1,24,West Indies Men,1,England Men,2019-06-14T10:36:31Z,3,False,,,,53.0,Jofra Archer,1986.0,Evin Lewis,1417.0,Chris Gayle,184.0,41.0,Right,Short Leg,1.0,0,1,1.0,,Short,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
