over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
26325,35,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26325,35,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26325,35,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26325,35,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26327,36,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26329,37,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26331,38,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26333,39,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26336,40,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26338,41,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26340,42,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,3,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,4,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,5,False,,0,0,False,False
26342,43,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,6,False,,0,0,False,False
26344,44,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,1,False,,0,0,False,False
26344,44,667,,67,Bangladesh v Windies ODIs - Men's,1,0,,0,,2,False,,0,0,False,False
