over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runsConceded,over_wickets,over_runsExtras
41937,2,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:11:10Z,4,False,1164.0,Trent Boult,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41937,2,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:11:40Z,5,False,1164.0,Trent Boult,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Right,Null,Null,True,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,,
41937,2,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:12:14Z,5,False,1164.0,Trent Boult,605.0,,204.0,,177.0,77.0,Left,Point,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41937,2,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:12:37Z,6,False,1164.0,Trent Boult,605.0,,204.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:13:41Z,1,False,1355.0,Doug Bracewell,204.0,,605.0,,126.0,133.0,Right,Fine Leg,1.0,0,1,1.0,LengthBall,OffStump,NotOut,InsideEdge,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:14:13Z,2,False,1355.0,Doug Bracewell,605.0,,204.0,,332.0,77.0,Left,Mid Wicket,0.0,0,0,0.0,Short,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:14:50Z,3,False,1355.0,Doug Bracewell,605.0,,204.0,,202.0,176.0,Left,Deep Cover,4.0,0,4,4.0,BackOfALength,OutsideOff,NotOut,Middled,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:15:26Z,4,False,1355.0,Doug Bracewell,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,ShouldersArms,NoMovement,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:15:58Z,5,False,1355.0,Doug Bracewell,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41938,3,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:16:31Z,6,False,1355.0,Doug Bracewell,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:17:48Z,1,False,1164.0,Trent Boult,204.0,,605.0,,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:18:21Z,2,False,1164.0,Trent Boult,204.0,,605.0,,189.0,173.0,Right,Deep Mid Wicket,4.0,0,4,4.0,HalfVolley,OffStump,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:19:02Z,3,False,1164.0,Trent Boult,204.0,,605.0,,17.0,68.0,Right,Backward Point,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:19:30Z,4,False,1164.0,Trent Boult,204.0,,605.0,,248.0,137.0,Right,Long On,2.0,0,2,2.0,LengthBall,OffStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:20:12Z,5,False,1164.0,Trent Boult,204.0,,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Left,NoMovement,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41939,4,6.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:20:37Z,6,False,1164.0,Trent Boult,204.0,,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Left,FrontFoot,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:21:34Z,1,False,1355.0,Doug Bracewell,605.0,,204.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:22:05Z,2,False,1355.0,Doug Bracewell,605.0,,204.0,,181.0,82.0,Left,Point,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:22:41Z,3,False,1355.0,Doug Bracewell,605.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,ForwardDefensive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:23:14Z,4,False,1355.0,Doug Bracewell,605.0,,204.0,,197.0,79.0,Left,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,MisTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:23:51Z,5,False,1355.0,Doug Bracewell,605.0,,204.0,,198.0,80.0,Left,Cover,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41940,5,4.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:24:22Z,6,False,1355.0,Doug Bracewell,605.0,,204.0,,8.0,168.0,Left,Deep Square Leg,4.0,0,4,4.0,Short,OutsideOff,NotOut,WellTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:25:38Z,1,False,65.0,Lockie Ferguson,204.0,,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Yorker,OffStump,NotOut,Missed,NoMovement,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:26:25Z,2,False,65.0,Lockie Ferguson,204.0,,605.0,,332.0,62.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:27:01Z,3,False,65.0,Lockie Ferguson,204.0,,605.0,,322.0,26.0,Right,Silly Point,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:28:21Z,5,False,65.0,Lockie Ferguson,605.0,,204.0,,355.0,78.0,Left,Square Leg,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41941,6,3.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:28:55Z,6,False,65.0,Lockie Ferguson,605.0,,204.0,,340.0,133.0,Left,Deep Mid Wicket,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:30:05Z,1,False,1355.0,Doug Bracewell,204.0,,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,LegStump,NotOut,Left,BackFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:30:39Z,2,False,1355.0,Doug Bracewell,204.0,,605.0,,345.0,64.0,Right,Cover,0.0,0,0,0.0,BackOfALength,LegStump,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:31:12Z,3,False,1355.0,Doug Bracewell,204.0,,605.0,,197.0,129.0,Right,Deep Mid Wicket,2.0,0,2,2.0,Short,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:31:50Z,4,False,1355.0,Doug Bracewell,204.0,,605.0,,355.0,174.0,Right,Deep Point,4.0,0,4,4.0,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:32:34Z,5,False,1355.0,Doug Bracewell,204.0,,605.0,,120.0,131.0,Right,Fine Leg,1.0,0,1,1.0,BackOfALength,LegStump,NotOut,InsideEdge,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41942,7,8.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:33:12Z,6,False,1355.0,Doug Bracewell,605.0,,204.0,,45.0,117.0,Left,Fine Leg,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:34:08Z,1,False,65.0,Lockie Ferguson,605.0,,204.0,,333.0,73.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:34:39Z,2,False,65.0,Lockie Ferguson,605.0,,204.0,,19.0,169.0,Left,Deep Backward Square Leg,4.0,0,4,4.0,Short,OutsideOff,NotOut,Middled,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,80.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:35:47Z,4,False,65.0,Lockie Ferguson,605.0,,204.0,,141.0,116.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,80.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:36:25Z,5,False,65.0,Lockie Ferguson,204.0,,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,LegStump,NotOut,Left,BackFoot,NoShot,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41943,8,9.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:37:09Z,6,False,65.0,Lockie Ferguson,204.0,,605.0,,257.0,183.0,Right,Long On,4.0,0,4,4.0,HalfVolley,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,80.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:38:10Z,1,False,1355.0,Doug Bracewell,605.0,,204.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:38:41Z,2,False,1355.0,Doug Bracewell,605.0,,204.0,,166.0,165.0,Left,Deep Backward Point,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,Middled,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,205.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:39:18Z,3,False,1355.0,Doug Bracewell,605.0,,204.0,,330.0,72.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:39:59Z,4,False,1355.0,Doug Bracewell,605.0,,204.0,,210.0,79.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:40:29Z,5,False,1355.0,Doug Bracewell,605.0,,204.0,,331.0,84.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
41944,9,5.0,884,,96,New Zealand v India ODIs - Men's,1,3,India Men,25,New Zealand Men,2019-01-26T02:41:18Z,6,False,1355.0,Doug Bracewell,204.0,,605.0,,19.0,77.0,Right,Backward Point,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
