over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236359,28,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236358,29,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236357,30,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236356,31,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236351,32,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236355,33,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236354,34,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,3,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,4,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,5,False,,0,0,False,False
236353,35,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,6,False,,0,0,False,False
236352,36,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,1,False,,0,0,False,False
236352,36,8645,,891,World Cup Qualifiers 2018,2,210,Scotland Men,24,West Indies Men,2,False,,0,0,False,False
