over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:03:58Z,1,False,,,,213.0,,781.0,Colin Munro,940.0,Martin Guptill,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,SeamAway,Round,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:04:36Z,2,False,,,,213.0,,781.0,Colin Munro,940.0,Martin Guptill,302.0,93.0,Right,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:05:21Z,3,False,,,,213.0,,781.0,Colin Munro,940.0,Martin Guptill,272.0,189.0,Right,Long Off,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,True,144.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:06:00Z,4,False,,,,213.0,,781.0,Colin Munro,940.0,Martin Guptill,71.0,144.0,Right,Third Man,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,OutsideEdge,FrontFoot,Drive,SeamAway,Round,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:06:55Z,5,False,,,,213.0,,940.0,Martin Guptill,781.0,Colin Munro,124.0,137.0,Left,Third Man,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,ThickEdge,BackFoot,Fended,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42264,1,6.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:07:38Z,6,True,Caught,781.0,Colin Munro,213.0,,781.0,Colin Munro,940.0,Martin Guptill,75.0,50.0,Right,First Slip,0.0,0,0,0.0,Caught,LengthBall,OutsideOff,NotOut,OutsideEdge,FrontFoot,Drive,SeamAway,Round,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:09:21Z,1,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Left,NoMovement,NoShot,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:09:57Z,2,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,165.0,77.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:10:28Z,3,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,245.0,84.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:11:02Z,4,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,215.0,51.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:11:33Z,5,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,206.0,54.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42265,2,,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:12:05Z,6,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,331.0,62.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,NoMovement,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:13:30Z,1,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,326.0,56.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:14:09Z,2,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,Left,NoMovement,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:14:49Z,3,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,240.0,88.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:15:29Z,4,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Left,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:16:06Z,5,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,180.0,81.0,Left,Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42266,3,1.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:16:57Z,6,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,138.0,124.0,Left,Third Man,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:18:07Z,1,False,,,,472.0,,160.0,Kane Williamson,940.0,Martin Guptill,135.0,121.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:18:44Z,2,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,328.0,191.0,Left,Deep Mid Wicket,6.0,0,6,6.0,,HalfVolley,OffStump,NotOut,WellTimed,FrontFoot,Flick,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,True,88.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:19:21Z,3,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:19:51Z,4,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,233.0,85.0,Left,Mid Off,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:20:26Z,5,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,296.0,197.0,Left,Long On,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,88.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
42267,4,11.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:21:00Z,6,False,,,,472.0,,940.0,Martin Guptill,160.0,Kane Williamson,217.0,52.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42268,5,4.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:21:52Z,1,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,167.0,80.0,Left,Backward Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42268,5,4.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:22:29Z,2,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,203.0,50.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42268,5,4.0,892,,98,New Zealand v India ODIs - Men's,1,0,,0,,2019-01-28T02:23:05Z,3,False,,,,213.0,,160.0,Kane Williamson,940.0,Martin Guptill,330.0,63.0,Left,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
