over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:07:25Z,1,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,LengthBall,Wide,Left,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,32.0,False,True,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:07:58Z,1,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,274.0,71.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:08:39Z,2,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,293.0,59.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:09:11Z,3,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,287.0,71.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:09:45Z,4,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,296.0,80.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:10:29Z,5,False,1145.0,Nathan Coulter-Nile,1944.0,Shan Masood,567.0,Imam Ul Haq,226.0,100.0,Right,Mid On,1.0,0,1,1.0,LengthBall,DownLeg,None,NoMovement,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49010,2,2,0,1,3,0,2.0,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:11:01Z,6,False,1145.0,Nathan Coulter-Nile,567.0,Imam Ul Haq,1944.0,Shan Masood,307.0,67.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,LegStump,None,NoMovement,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49011,3,0,0,0,3,0,,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:12:15Z,1,False,294.0,Jhye Richardson,1944.0,Shan Masood,567.0,Imam Ul Haq,215.0,50.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,90.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49011,3,0,0,0,3,0,,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:12:55Z,2,False,294.0,Jhye Richardson,1944.0,Shan Masood,567.0,Imam Ul Haq,206.0,49.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,LegStump,InsideEdge,NoMovement,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,90.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49011,3,0,0,0,3,0,,1093,,5061,Pakistan v Australia ODIs - Men,1,11,Pakistan Men,23,Australia Men,2019-03-22T11:13:27Z,3,False,294.0,Jhye Richardson,1944.0,Shan Masood,567.0,Imam Ul Haq,189.0,86.0,Right,Square Leg,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,90.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
