over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
714779,6,5.0,0.0,0.0,5.0,4.83,29.0,0.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:06:22Z,2,False,10440,Graham Hume,733,Chamu Chibhabha,8201,Innocent Kaia,1,191,Deep Square Leg,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,32,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
714779,6,5.0,0.0,0.0,5.0,4.83,29.0,0.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:07:04Z,3,False,10440,Graham Hume,733,Chamu Chibhabha,8201,Innocent Kaia,218,47,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714779,6,5.0,0.0,0.0,5.0,4.83,29.0,0.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:07:46Z,4,False,10440,Graham Hume,733,Chamu Chibhabha,8201,Innocent Kaia,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714779,6,5.0,0.0,0.0,5.0,4.83,29.0,0.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:08:33Z,5,False,10440,Graham Hume,733,Chamu Chibhabha,8201,Innocent Kaia,296,87,Mid On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714779,6,5.0,0.0,0.0,5.0,4.83,29.0,0.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:09:06Z,6,False,10440,Graham Hume,8201,Innocent Kaia,733,Chamu Chibhabha,213,46,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:10:15Z,1,False,2714,Mark Adair,733,Chamu Chibhabha,8201,Innocent Kaia,198,87,Cover,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:10:47Z,2,False,2714,Mark Adair,733,Chamu Chibhabha,8201,Innocent Kaia,216,46,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:11:20Z,3,False,2714,Mark Adair,733,Chamu Chibhabha,8201,Innocent Kaia,214,52,Short Extra Cover,0,0,0,0,BackOfALength,OutsideOff,NotOut,MisTimed,NoMovement,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:11:53Z,4,True,2714,Mark Adair,733,Chamu Chibhabha,8201,Innocent Kaia,216,49,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,733.0,Chamu Chibhabha,Caught
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:13:56Z,5,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,328,49,Short Extra Cover,0,0,0,0,LengthBall,LegStump,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714780,7,4.0,1.0,0.0,4.0,4.71,33.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:14:30Z,6,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,200,202,Deep Mid Wicket,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:15:28Z,1,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,183,59,Point,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:16:00Z,2,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,162,89,Backward Point,0,0,0,0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
