over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:35:24Z,1,False,363.0,Andy McBrine,265.0,Hazratullah Zazai,262.0,Mohammad Shahzad,28.0,76.0,Right,Backward Point,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:35:43Z,2,False,363.0,Andy McBrine,265.0,Hazratullah Zazai,262.0,Mohammad Shahzad,326.0,187.0,Right,Deep Extra Cover,4.0,0,4,4.0,HalfVolley,OffStump,WellTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:36:32Z,3,False,363.0,Andy McBrine,265.0,Hazratullah Zazai,262.0,Mohammad Shahzad,155.0,82.0,Right,Backward Square Leg,1.0,0,1,1.0,HalfVolley,LegStump,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:37:14Z,4,False,363.0,Andy McBrine,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:37:22Z,5,False,363.0,Andy McBrine,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,295.0,42.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,MovesInfront,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46869,2,5,0,0,5,0,5.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:38:00Z,6,False,363.0,Andy McBrine,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,341.0,19.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,BatPad,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46870,3,7,0,0,12,0,7.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:38:46Z,1,False,87.0,Tim Murtagh,265.0,Hazratullah Zazai,262.0,Mohammad Shahzad,142.0,77.0,Right,Short Fine Leg,1.0,0,1,1.0,Yorker,DownLeg,InsideEdge,NoMovement,ForwardDefensive,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,257.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
46870,3,7,0,0,12,0,7.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:39:26Z,2,False,87.0,Tim Murtagh,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,281.0,89.0,Left,Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46870,3,7,0,0,12,0,7.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:39:59Z,3,False,87.0,Tim Murtagh,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,336.0,193.0,Left,Deep Mid Wicket,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,257.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
46870,3,7,0,0,12,0,7.0,1037,,4731,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-05T07:40:43Z,4,False,87.0,Tim Murtagh,262.0,Mohammad Shahzad,265.0,Hazratullah Zazai,164.0,72.0,Left,Backward Point,0.0,0,0,0.0,HalfVolley,OffStump,ThickEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
