over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
41172,8,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:41:35Z,4,False,,,,472.0,,1371.0,Ross Taylor,160.0,Kane Williamson,170.0,51.0,Left,Gully,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,NoMovement,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41172,8,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:42:07Z,5,False,,,,472.0,,1371.0,Ross Taylor,160.0,Kane Williamson,163.0,76.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41172,8,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:42:38Z,6,False,,,,472.0,,1371.0,Ross Taylor,160.0,Kane Williamson,253.0,97.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:44:05Z,1,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,326.0,59.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Medium,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:44:51Z,2,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:45:24Z,3,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,136.0,121.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:45:59Z,4,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,214.0,51.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:46:32Z,5,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,142.0,76.0,Left,Short Third Man,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41173,9,,,,1.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:47:07Z,6,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:48:32Z,1,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,206.0,43.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:48:51Z,2,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,172.0,138.0,Left,Deep Backward Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:49:32Z,3,False,,,,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,297.0,147.0,Left,Long On,1.0,0,1,1.0,,BackOfALength,MiddleStump,NotOut,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:50:03Z,4,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,57.0,78.0,Left,Short Fine Leg,0.0,0,0,0.0,,LengthBall,DownLeg,NotOut,None,FrontFoot,Glance,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:50:23Z,5,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,182.0,131.0,Left,Deep Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41174,10,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:50:53Z,6,False,,,,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,254.0,147.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:51:58Z,1,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,RunOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,NotOut3rdUmpire,Null,False,False,False,False,False,True,80.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:53:29Z,3,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,162.0,82.0,Left,Backward Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:54:02Z,4,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,221.0,46.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:54:39Z,5,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,294.0,97.0,Left,Mid On,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41175,11,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:55:15Z,6,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,326.0,63.0,Left,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,,1,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:56:45Z,2,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,220.0,54.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:57:07Z,3,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,200.0,129.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:57:57Z,4,False,,,,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,359.0,149.0,Left,Deep Square Leg,1.0,0,1,1.0,,BackOfALength,DownLeg,NotOut,None,BackFoot,Flick,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:58:28Z,5,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,248.0,145.0,Left,Long Off,1.0,0,1,1.0,,LengthBall,OffStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41176,12,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T02:58:51Z,6,False,,,,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,216.0,86.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:00:17Z,1,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,162.0,180.0,Left,Deep Backward Point,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:00:56Z,2,False,,,,2123.0,,1371.0,Ross Taylor,160.0,Kane Williamson,210.0,68.0,Left,Extra Cover,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:01:34Z,3,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,201.0,182.0,Left,Deep Cover,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:02:17Z,4,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:02:51Z,5,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,218.0,58.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41177,13,,,,9.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:03:27Z,6,False,,,,2123.0,,160.0,Kane Williamson,1371.0,Ross Taylor,288.0,93.0,Left,Mid On,0.0,0,0,0.0,,HalfVolley,OutsideOff,NotOut,None,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,,1,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:04:41Z,2,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:05:01Z,3,True,CaughtAndBowled,1371.0,Ross Taylor,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,270.0,40.0,Left,Bowler,0.0,0,0,0.0,Caught and bowled,LengthBall,OffStump,NotOut,LeadingEdge,DownTheTrack,Pushed,LegSpinner,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:08:33Z,4,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,196.0,49.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:08:53Z,5,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,114.0,132.0,Right,Fine Leg,2.0,0,2,2.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
41178,14,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:09:27Z,6,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:10:39Z,1,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,215.0,47.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:11:08Z,2,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,17.0,185.0,Left,Deep Backward Square Leg,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:11:59Z,3,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,16.0,141.0,Left,Deep Backward Square Leg,2.0,0,2,2.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:12:38Z,4,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:13:15Z,5,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,294.0,93.0,Left,Mid On,0.0,0,0,0.0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41179,15,,,,7.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:13:43Z,6,False,,,,2123.0,,160.0,Kane Williamson,331.0,Tom Latham,24.0,138.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:14:52Z,1,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,319.0,53.0,Left,Short Mid Wicket,0.0,0,0,0.0,,HalfVolley,LegStump,NotOut,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:15:10Z,2,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,168.0,132.0,Left,Deep Backward Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:15:46Z,3,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,121.0,44.0,Right,Leg Slip,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Glance,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:16:05Z,4,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,175.0,130.0,Right,Deep Square Leg,1.0,0,1,1.0,,BackOfALength,LegStump,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:16:36Z,5,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,291.0,145.0,Left,Long On,1.0,0,1,1.0,,LengthBall,LegStump,NotOut,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41180,16,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:16:57Z,6,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,231.0,148.0,Right,Long On,2.0,0,2,2.0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:18:23Z,1,False,,,,615.0,,160.0,Kane Williamson,331.0,Tom Latham,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Cut,LegSpinner,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:18:40Z,2,False,,,,615.0,,160.0,Kane Williamson,331.0,Tom Latham,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:18:59Z,3,False,,,,615.0,,160.0,Kane Williamson,331.0,Tom Latham,193.0,74.0,Left,Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:19:29Z,4,False,,,,615.0,,160.0,Kane Williamson,331.0,Tom Latham,297.0,149.0,Left,Long On,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:20:22Z,5,False,,,,615.0,,331.0,Tom Latham,160.0,Kane Williamson,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41181,17,,,,3.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:20:42Z,6,False,,,,615.0,,331.0,Tom Latham,160.0,Kane Williamson,124.0,134.0,Right,Fine Leg,2.0,0,2,2.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Sweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
