over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:04:25Z,1,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,38.0,111.0,Right,Third Man,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,HitPad,FrontFoot,NoShot,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:05:05Z,2,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:05:37Z,3,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,335.0,22.0,Right,Silly Point,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:06:16Z,4,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,Short,DownLeg,NotOut,Left,SwayedAway,NoShot,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:06:50Z,4,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,153.0,108.0,Right,Backward Square Leg,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:07:50Z,5,False,334.0,Mark Wood,2127.0,John Campbell,1417.0,Chris Gayle,189.0,154.0,Right,Deep Mid Wicket,2.0,0,2,2.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
45034,1,4.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:08:23Z,6,False,334.0,Mark Wood,2127.0,John Campbell,1417.0,Chris Gayle,13.0,83.0,Right,Backward Point,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:09:22Z,1,False,199.0,Chris Woakes,1417.0,Chris Gayle,2127.0,John Campbell,33.0,84.0,Right,Backward Point,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,FrontFoot,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:10:00Z,2,False,199.0,Chris Woakes,2127.0,John Campbell,1417.0,Chris Gayle,318.0,116.0,Right,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:10:35Z,3,False,199.0,Chris Woakes,1417.0,Chris Gayle,2127.0,John Campbell,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,DownLeg,NotOut,ShouldersArms,DownTheTrack,NoShot,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:11:03Z,4,False,199.0,Chris Woakes,1417.0,Chris Gayle,2127.0,John Campbell,39.0,120.0,Right,Third Man,1.0,0,1,1.0,BackOfALength,MiddleStump,NotOut,None,BackFoot,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:11:41Z,5,False,199.0,Chris Woakes,2127.0,John Campbell,1417.0,Chris Gayle,117.0,182.0,Right,Fine Leg,4.0,0,4,4.0,LengthBall,MiddleStump,NotOut,InsideEdge,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
45035,2,8.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:12:46Z,6,False,199.0,Chris Woakes,2127.0,John Campbell,1417.0,Chris Gayle,180.0,118.0,Right,Square Leg,1.0,0,1,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:13:47Z,1,False,334.0,Mark Wood,2127.0,John Campbell,1417.0,Chris Gayle,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,ShouldersArms,FrontFoot,NoShot,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:14:23Z,2,False,334.0,Mark Wood,2127.0,John Campbell,1417.0,Chris Gayle,202.0,82.0,Right,Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:15:02Z,3,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,293.0,77.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:15:35Z,4,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:16:09Z,5,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,6.0,79.0,Right,Point,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45036,3,1.0,990,,592,Windies v England ODI - Men's,1,0,,0,,2019-02-20T15:16:52Z,6,False,334.0,Mark Wood,1417.0,Chris Gayle,2127.0,John Campbell,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
