over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:00:43Z,1,False,2619,JJ Smuts,46,Phil Salt,197,Jos Buttler,248,202,Long Off,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,True,True,False,False,False,4,0,0,0,0,False,True
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:01:16Z,2,False,2619,JJ Smuts,46,Phil Salt,197,Jos Buttler,335,143,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,False,False,1,0,0,0,0,False,False
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:02:08Z,3,False,2619,JJ Smuts,197,Jos Buttler,46,Phil Salt,345,136,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,False,False,1,0,0,0,0,False,False
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:02:29Z,4,False,2619,JJ Smuts,46,Phil Salt,197,Jos Buttler,340,144,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,False,False,1,0,0,0,0,False,False
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:02:54Z,5,False,2619,JJ Smuts,197,Jos Buttler,46,Phil Salt,339,128,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,False,False,1,0,0,0,0,False,False
1279611,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:03:20Z,6,False,2619,JJ Smuts,46,Phil Salt,197,Jos Buttler,340,157,Deep Mid Wicket,1,0,1,1,LengthBall,Wide,NotOut,WellTimed,FrontFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,205,False,False,True,False,False,False,1,0,0,0,0,False,False
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:04:23Z,1,False,21229,Ali Hasan,46,Phil Salt,197,Jos Buttler,342,83,Mid Wicket,0,0,0,0,LengthBall,DownLeg,NotOut,MisTimed,FrontFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,220,False,False,True,False,False,False,0,0,0,0,0,False,False
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:05:08Z,2,False,21229,Ali Hasan,46,Phil Salt,197,Jos Buttler,44,174,Fine Leg,6,0,6,6,BackOfALength,DownLeg,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,220,False,False,True,False,False,False,6,0,0,0,0,False,True
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:05:54Z,3,False,21229,Ali Hasan,46,Phil Salt,197,Jos Buttler,198,84,Cover,0,0,0,0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,220,False,False,True,False,False,False,0,0,0,0,0,False,False
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:06:33Z,4,False,21229,Ali Hasan,46,Phil Salt,197,Jos Buttler,340,185,Deep Mid Wicket,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,Flick,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,220,False,False,True,False,False,False,4,0,0,0,0,False,True
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:07:12Z,5,False,21229,Ali Hasan,46,Phil Salt,197,Jos Buttler,358,135,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,220,False,False,True,False,False,False,1,0,0,0,0,False,False
1279614,2,10.5,12.0,0.0,0.0,21.0,0.0,12.0,73577,,39194,ICC Men's T20 World Cup 2026,1,1,England Men,1016,Italy Men,2026-02-16T15:07:59Z,6,False,21229,Ali Hasan,197,Jos Buttler,46,Phil Salt,263,88,Mid Off,1,0,1,1,LengthBall,MiddleStump,NotOut,MisTimed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,220,False,False,True,False,False,False,1,0,0,0,0,False,False
