over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:54:52Z,1,False,214.0,,286.0,D'Arcy Short,220.0,Aaron Finch,270.0,34.0,Right,Silly Mid On,0.0,0,0,0.0,HalfVolley,MiddleStump,NotOut,Missed,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:55:27Z,2,False,214.0,,286.0,D'Arcy Short,220.0,Aaron Finch,236.0,94.0,Right,Mid On,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:56:17Z,3,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,221.0,65.0,Left,Short Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,LeadingEdge,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:56:55Z,4,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,326.0,109.0,Left,Mid Wicket,2.0,0,2,2.0,HalfVolley,OffStump,NotOut,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:57:46Z,5,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,321.0,79.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21577,1,4.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:58:33Z,6,False,214.0,,286.0,D'Arcy Short,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,Missed,FrontFoot,Drive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T07:59:35Z,1,False,472.0,,220.0,Aaron Finch,286.0,D'Arcy Short,217.0,80.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:00:06Z,2,False,472.0,,220.0,Aaron Finch,286.0,D'Arcy Short,212.0,85.0,Left,Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:00:39Z,3,False,472.0,,220.0,Aaron Finch,286.0,D'Arcy Short,299.0,50.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:01:16Z,4,False,472.0,,220.0,Aaron Finch,286.0,D'Arcy Short,3.0,140.0,Left,Deep Square Leg,2.0,0,2,2.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:01:53Z,5,False,472.0,,220.0,Aaron Finch,286.0,D'Arcy Short,240.0,90.0,Left,Mid Off,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21578,2,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:02:49Z,6,False,472.0,,286.0,D'Arcy Short,220.0,Aaron Finch,171.0,177.0,Right,Deep Square Leg,4.0,0,4,4.0,BackOfALength,DownLeg,NotOut,Middled,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:03:46Z,1,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,218.0,112.0,Left,Extra Cover,1.0,0,1,1.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:04:33Z,2,False,214.0,,286.0,D'Arcy Short,220.0,Aaron Finch,186.0,62.0,Right,Square Leg,1.0,0,1,1.0,HalfVolley,DownLeg,NotOut,InsideEdge,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:05:18Z,3,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,279.0,194.0,Left,Long On,4.0,0,4,4.0,HalfVolley,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:05:59Z,4,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,37.0,173.0,Left,Fine Leg,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:07:11Z,5,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21579,3,12.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:07:48Z,6,False,214.0,,220.0,Aaron Finch,286.0,D'Arcy Short,130.0,145.0,Left,Third Man,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,OutsideEdge,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,123.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
21580,4,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:09:20Z,1,True,342.0,,286.0,D'Arcy Short,220.0,Aaron Finch,290.0,123.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,286.0,D'Arcy Short,Caught
21580,4,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:11:20Z,2,False,342.0,,220.0,Aaron Finch,590.0,Chris Lynn,358.0,83.0,Left,Square Leg,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21580,4,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:11:56Z,3,False,342.0,,590.0,Chris Lynn,220.0,Aaron Finch,189.0,175.0,Left,Deep Point,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
21580,4,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:12:52Z,4,False,342.0,,590.0,Chris Lynn,220.0,Aaron Finch,274.0,40.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21580,4,7.0,406,,57,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-21T08:13:23Z,5,False,342.0,,590.0,Chris Lynn,220.0,Aaron Finch,32.0,73.0,Left,Leg Gully,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
