over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1639282,6,11.67,12,0,0,70,0,12,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760811,2026-09-04T12:23:36Z,4,35,False,3198,JJ Smit,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Long On,1,0,1,1,Yorker,OffStump,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,254.0,115.0,,,,,,
1639282,6,11.67,12,0,0,70,0,12,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760819,2026-09-04T12:24:30Z,5,36,False,3198,JJ Smit,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Mid Wicket,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,320.0,74.0,,,,,,
1639282,6,11.67,12,0,0,70,0,12,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760827,2026-09-04T12:25:03Z,6,37,False,3198,JJ Smit,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,,4,0,4,4,HalfVolley,MiddleStump,WellTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,277.0,180.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760833,2026-09-04T12:26:05Z,1,38,False,17272,Max Heingo,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Deep Square Leg,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,332.0,134.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760836,2026-09-04T12:26:37Z,2,39,False,17272,Max Heingo,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Extra Cover,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,315.0,65.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760842,2026-09-04T12:27:03Z,3,40,False,17272,Max Heingo,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Deep Square Leg,2,0,2,2,LengthBall,MiddleStump,MisTimed,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,198.0,131.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760847,2026-09-04T12:27:42Z,4,41,False,17272,Max Heingo,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,,6,0,6,6,LengthBall,OffStump,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,295.0,179.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760852,2026-09-04T12:28:16Z,5,42,False,17272,Max Heingo,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Deep Square Leg,1,0,1,1,BackOfALength,LegStump,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,197.0,139.0,,,,,,
1639288,7,11.57,11,0,0,81,0,11,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760856,2026-09-04T12:28:49Z,6,43,False,17272,Max Heingo,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Deep Square Leg,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,354.0,120.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760863,2026-09-04T12:29:50Z,1,44,False,15574,JC Balt,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Short Fine Leg,1,0,1,1,BackOfALength,LegStump,BatPad,FrontFoot,ReverseSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,49.0,54.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760868,2026-09-04T12:30:31Z,2,45,False,15574,JC Balt,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Mid Wicket,1,0,1,1,BackOfALength,MiddleStump,MisTimed,BacksAway,Pull,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,239.0,36.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760873,2026-09-04T12:30:59Z,3,46,False,15574,JC Balt,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,None,BacksAway,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,359.0,131.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760878,2026-09-04T12:31:27Z,4,47,False,15574,JC Balt,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,,6,0,6,6,LengthBall,OutsideOff,Middled,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,270.0,180.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760879,2026-09-04T12:31:59Z,5,48,False,15574,JC Balt,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Bowler,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,0.0,,,,,,
1639293,8,11.25,9,0,0,90,0,9,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760881,2026-09-04T12:32:18Z,6,49,False,15574,JC Balt,14169,Lhuan-dre Pretorius,10075,Connor Esterhuizen,Left,Extra Cover,0,0,0,0,BackOfALength,OutsideOff,None,DownTheTrack,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,309.0,54.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760890,2026-09-04T12:33:18Z,1,50,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,,6,0,6,6,LengthBall,OutsideOff,Middled,FrontFoot,Glance,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,293.0,179.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760898,2026-09-04T12:34:55Z,2,51,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,347.0,172.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760906,2026-09-04T12:35:34Z,3,52,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,,4,0,4,4,LengthBall,OffStump,WellTimed,FrontFoot,Flick,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,36.0,164.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760907,2026-09-04T12:36:15Z,4,53,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,,6,0,6,6,Short,OutsideOff,Middled,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,21.0,166.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760914,2026-09-04T12:37:27Z,5,54,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,,4,0,4,4,LengthBall,OutsideOff,WellTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,221.0,177.0,,,,,,
1639297,9,12.67,24,0,0,114,0,24,76322,,40948,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,753,Namibia Men,8760921,2026-09-04T12:38:16Z,6,55,False,14575,Jack Brassell,10075,Connor Esterhuizen,14169,Lhuan-dre Pretorius,Right,Gully,0,0,0,0,Yorker,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,128.0,43.0,,,,,,
