over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:06:24Z,1,False,,,,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,0.0,0.0,Right,-,1.0,0,1,1.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:07:37Z,2,False,,,,342.0,,1838.0,Tim Seifert,781.0,Colin Munro,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:08:10Z,3,False,,,,342.0,,1838.0,Tim Seifert,781.0,Colin Munro,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,SeamAway,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:08:46Z,4,False,,,,342.0,,1838.0,Tim Seifert,781.0,Colin Munro,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Pushed,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:09:29Z,5,False,,,,342.0,,1838.0,Tim Seifert,781.0,Colin Munro,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OffStump,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43718,1,2.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:10:04Z,6,False,,,,342.0,,1838.0,Tim Seifert,781.0,Colin Munro,1.0,119.0,Left,Square Leg,1.0,0,1,1.0,,LengthBall,MiddleStump,NotOut,None,MovesInfront,Worked,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:10:59Z,1,False,,,,472.0,,1838.0,Tim Seifert,781.0,Colin Munro,21.0,189.0,Left,Deep Backward Square Leg,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,DownTheTrack,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:11:35Z,2,False,,,,472.0,,1838.0,Tim Seifert,781.0,Colin Munro,306.0,219.0,Left,Long On,6.0,0,6,6.0,,Short,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,205.0,False,False,True,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:12:12Z,3,True,Caught,1838.0,Tim Seifert,472.0,,1838.0,Tim Seifert,781.0,Colin Munro,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Caught,BackOfALength,OutsideOff,NotOut,BottomEdge,FrontFoot,Pull,NoMovement,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:14:06Z,4,False,,,,472.0,,160.0,Kane Williamson,781.0,Colin Munro,315.0,91.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:14:48Z,5,False,,,,472.0,,781.0,Colin Munro,160.0,Kane Williamson,143.0,128.0,Right,Fine Leg,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43719,2,12.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:15:32Z,6,False,,,,472.0,,160.0,Kane Williamson,781.0,Colin Munro,157.0,71.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,Lbw,BatPad,FrontFoot,Worked,SeamIn,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:16:38Z,1,False,,,,342.0,,781.0,Colin Munro,160.0,Kane Williamson,171.0,142.0,Right,Deep Backward Square Leg,2.0,0,2,2.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:17:14Z,2,False,,,,342.0,,781.0,Colin Munro,160.0,Kane Williamson,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,SeamIn,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:17:45Z,3,False,,,,342.0,,781.0,Colin Munro,160.0,Kane Williamson,230.0,29.0,Right,Short Leg,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:18:30Z,4,False,,,,342.0,,781.0,Colin Munro,160.0,Kane Williamson,283.0,220.0,Right,Long Off,6.0,0,6,6.0,,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,True,144.0,False,False,True,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:19:12Z,5,False,,,,342.0,,781.0,Colin Munro,160.0,Kane Williamson,218.0,21.0,Right,Short Leg,1.0,0,1,1.0,,Yorker,MiddleStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43720,3,13.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:20:11Z,6,False,,,,342.0,,160.0,Kane Williamson,781.0,Colin Munro,160.0,196.0,Left,Deep Backward Point,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,144.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True
43721,4,10.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:21:33Z,1,False,,,,210.0,,781.0,Colin Munro,160.0,Kane Williamson,349.0,49.0,Right,Short Extra Cover,1.0,0,1,1.0,,BackOfALength,DownLeg,NotOut,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
43721,4,10.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:22:06Z,2,False,,,,210.0,,160.0,Kane Williamson,781.0,Colin Munro,110.0,178.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True
43721,4,10.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:22:55Z,3,False,,,,210.0,,160.0,Kane Williamson,781.0,Colin Munro,338.0,61.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False
43721,4,10.0,944,,110,New Zealand v India T20s - Men's,1,0,,0,,2019-02-08T06:23:25Z,4,False,,,,210.0,,160.0,Kane Williamson,781.0,Colin Munro,190.0,178.0,Left,Deep Cover,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True
