over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
237031,10,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,6,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
237030,11,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,6,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
237029,12,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,6,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
237028,13,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,6,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
237027,14,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,6,False,,0,0,False,False
237026,15,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,1,False,,0,0,False,False
237026,15,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,2,False,,0,0,False,False
237026,15,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,3,False,,0,0,False,False
237026,15,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,4,False,,0,0,False,False
237026,15,,,,8755,,868,Nidahas T20 Tri-Series,2,3,India Men,9,Sri Lanka Men,5,False,,0,0,False,False
