over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738862,2026-08-29T12:04:59Z,1,7,False,7158,Duan Jansen,8600,Brian Bennett,465,Ben Curran,6.0,147.0,Right,Deep Backward Square Leg,1,0,1,1,Short,MiddleStump,None,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738865,2026-08-29T12:05:48Z,2,8,False,7158,Duan Jansen,465,Ben Curran,8600,Brian Bennett,104.0,160.0,Left,,4,0,4,4,LengthBall,OutsideOff,WellTimed,MovesInfront,Scoop,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738867,2026-08-29T12:06:31Z,3,9,False,7158,Duan Jansen,465,Ben Curran,8600,Brian Bennett,194.0,172.0,Left,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738870,2026-08-29T12:07:12Z,4,10,False,7158,Duan Jansen,465,Ben Curran,8600,Brian Bennett,276.0,180.0,Left,,6,0,6,6,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738874,2026-08-29T12:08:09Z,5,11,False,7158,Duan Jansen,465,Ben Curran,8600,Brian Bennett,,,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1635643,2,11.0,15,0,0,22,0,15,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738877,2026-08-29T12:08:42Z,6,12,False,7158,Duan Jansen,465,Ben Curran,8600,Brian Bennett,209.0,51.0,Left,Square Leg,0,0,0,0,HalfVolley,LegStump,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1635646,3,10.33,9,0,0,31,0,9,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738882,2026-08-29T12:09:42Z,1,13,False,2625,Eathan Bosch,8600,Brian Bennett,465,Ben Curran,194.0,137.0,Right,Deep Cover,2,0,2,2,LengthBall,Wide,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,,
1635646,3,10.33,9,0,0,31,0,9,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738883,2026-08-29T12:10:17Z,2,14,False,2625,Eathan Bosch,8600,Brian Bennett,465,Ben Curran,234.0,69.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1635646,3,10.33,9,0,0,31,0,9,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738885,2026-08-29T12:10:52Z,3,15,False,2625,Eathan Bosch,8600,Brian Bennett,465,Ben Curran,,,Right,Wicketkeeper,0,0,0,0,Short,OutsideOff,Left,Ducked,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1635646,3,10.33,9,0,0,31,0,9,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738888,2026-08-29T12:11:27Z,4,16,False,2625,Eathan Bosch,8600,Brian Bennett,465,Ben Curran,265.0,180.0,Right,,6,0,6,6,BackOfALength,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1635646,3,10.33,9,0,0,31,0,9,76229,,40938,Namibia T20I Tri-Series 2026 - Men,1,22,Zimbabwe Men,21,South Africa Men,8738889,2026-08-29T12:12:08Z,5,17,False,2625,Eathan Bosch,8600,Brian Bennett,465,Ben Curran,,,Right,Bowler,0,0,0,0,BackOfALength,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
