over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1640783,3,10.67,14,0,0,32,0,14,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769875,2026-09-06T12:12:57Z,5,17,False,14669,Newman Nyamhuri,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Mid Wicket,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,216.0,96.0,,,,,,
1640783,3,10.67,14,0,0,32,0,14,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769884,2026-09-06T12:13:34Z,6,18,False,14669,Newman Nyamhuri,10075,Connor Esterhuizen,8315,Jordan Hermann,Right,,6,0,6,6,LengthBall,LegStump,Middled,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,321.0,176.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769899,2026-09-06T12:14:43Z,1,19,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Deep Extra Cover,2,0,2,2,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,326.0,106.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769904,2026-09-06T12:15:22Z,2,20,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Point,0,0,0,0,LengthBall,LegStump,None,BackFoot,Pushed,SeamAway,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,357.0,62.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769910,2026-09-06T12:15:50Z,3,21,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,,4,0,4,4,LengthBall,MiddleStump,WellTimed,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,287.0,180.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769924,2026-09-06T12:16:47Z,4,22,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Wicketkeeper,1,1,1,0,Short,DownLeg,Missed,BackFoot,UpperCut,OffCutter,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769932,2026-09-06T12:17:34Z,4,23,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Cover,0,0,0,0,LengthBall,MiddleStump,None,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,338.0,70.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769940,2026-09-06T12:18:02Z,5,24,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,,4,0,4,4,LengthBall,OutsideOff,WellTimed,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,349.0,172.0,,,,,,
1640794,4,10.75,11,0,0,43,0,11,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769949,2026-09-06T12:18:38Z,6,25,False,2559,Brad Evans,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Cover,0,0,0,0,LengthBall,OffStump,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,335.0,72.0,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769963,2026-09-06T12:19:32Z,1,26,False,2572,Blessing Muzarabani,10075,Connor Esterhuizen,8315,Jordan Hermann,Right,Short Fine Leg,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,57.0,44.0,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769981,2026-09-06T12:20:13Z,2,27,False,2572,Blessing Muzarabani,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Point,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,348.0,67.0,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8769993,2026-09-06T12:21:04Z,3,28,False,2572,Blessing Muzarabani,10075,Connor Esterhuizen,8315,Jordan Hermann,Right,Wicketkeeper,0,0,0,0,LengthBall,Wide,Missed,MovesInfront,ReverseScoop,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,0.0,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770001,2026-09-06T12:21:43Z,4,29,False,2572,Blessing Muzarabani,10075,Connor Esterhuizen,8315,Jordan Hermann,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BacksAway,Cut,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770009,2026-09-06T12:22:13Z,5,30,False,2572,Blessing Muzarabani,10075,Connor Esterhuizen,8315,Jordan Hermann,Right,Extra Cover,0,1,1,0,Short,OutsideOff,HitBody,BackFoot,Hook,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,228.0,31.0,,,,,,
1640806,5,9.4,4,0,0,47,0,4,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770021,2026-09-06T12:23:04Z,6,31,False,2572,Blessing Muzarabani,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Deep Backward Square Leg,1,0,1,1,BackOfALength,DownLeg,None,BackFoot,Flick,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,161.0,119.0,,,,,,
1640816,6,11.17,20,0,0,67,0,20,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770041,2026-09-06T12:24:18Z,1,32,False,3100,Kundai Matigimu,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,,4,0,4,4,LengthBall,MiddleStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,271.0,180.0,,,,,,
1640816,6,11.17,20,0,0,67,0,20,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770049,2026-09-06T12:25:20Z,2,33,False,3100,Kundai Matigimu,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,,4,0,4,4,LengthBall,MiddleStump,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,227.0,177.0,,,,,,
1640816,6,11.17,20,0,0,67,0,20,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770062,2026-09-06T12:26:10Z,3,34,False,3100,Kundai Matigimu,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,,4,0,4,4,BackOfALength,LegStump,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,205.0,174.0,,,,,,
1640816,6,11.17,20,0,0,67,0,20,76356,,40951,Namibia T20I Tri-Series 2026 - Men,1,21,South Africa Men,22,Zimbabwe Men,8770081,2026-09-06T12:27:12Z,4,35,False,3100,Kundai Matigimu,8315,Jordan Hermann,10075,Connor Esterhuizen,Left,Extra Cover,1,0,1,1,BackOfALength,OutsideOff,Spliced,DownTheTrack,Pushed,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,325.0,26.0,,,,,,
