over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
175544,2,9.33,9.0,0.0,0.0,14.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:38:17Z,5,False,628,Jason Holder,203,,605,,90,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175544,2,9.33,9.0,0.0,0.0,14.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:38:58Z,6,False,628,Jason Holder,203,,605,,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,BackwardDefensive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:40:00Z,1,False,1724,Sheldon Cottrell,605,,203,,320,202,Left,Deep Mid Wicket,6,0,6,6,LengthBall,DownLeg,NotOut,Middled,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,89,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:40:40Z,2,False,1724,Sheldon Cottrell,605,,203,,251,197,Left,Long Off,4,0,4,4,HalfVolley,LegStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:41:34Z,3,False,1724,Sheldon Cottrell,605,,203,,42,135,Left,Fine Leg,1,0,1,1,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:42:20Z,4,False,1724,Sheldon Cottrell,203,,605,,3,143,Left,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:43:21Z,5,False,1724,Sheldon Cottrell,605,,203,,224,49,Left,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175545,3,10.4,16.0,0.0,0.0,26.0,0.0,16.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:43:52Z,6,False,1724,Sheldon Cottrell,605,,203,,112,178,Left,Third Man,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:44:51Z,1,False,628,Jason Holder,203,,605,,207,66,Left,Short Extra Cover,2,0,2,2,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:45:33Z,2,False,628,Jason Holder,203,,605,,261,29,Left,Silly Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:46:08Z,3,False,628,Jason Holder,203,,605,,342,156,Left,Deep Mid Wicket,2,0,2,2,BackOfALength,OutsideOff,NotOut,None,BackFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:46:44Z,4,False,628,Jason Holder,203,,605,,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Left,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:47:17Z,5,False,628,Jason Holder,203,,605,,342,196,Left,Deep Mid Wicket,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175546,4,10.86,14.0,0.0,0.0,38.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:48:09Z,6,False,628,Jason Holder,203,,605,,133,190,Left,Third Man,6,0,6,6,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:49:34Z,1,False,1843,Khary Pierre,605,,203,,312,207,Left,Long On,6,0,6,6,HalfVolley,OutsideOff,NotOut,Middled,FrontFoot,Slog,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,89,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:50:10Z,2,False,1843,Khary Pierre,605,,203,,331,201,Left,Deep Mid Wicket,2,0,2,2,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:52:27Z,3,False,1843,Khary Pierre,605,,203,,165,183,Left,Deep Backward Point,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:53:03Z,4,False,1843,Khary Pierre,605,,203,,226,159,Left,Deep Extra Cover,1,0,1,1,HalfVolley,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:53:42Z,5,False,1843,Khary Pierre,203,,605,,235,136,Left,Long Off,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
175547,5,12.89,14.0,0.0,0.0,58.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:54:16Z,6,False,1843,Khary Pierre,605,,203,,166,78,Left,Backward Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,89,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:56:06Z,1,False,3457,Kesrick Williams,203,,605,,203,201,Left,Deep Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:56:44Z,2,False,3457,Kesrick Williams,203,,605,,119,182,Left,Third Man,6,0,6,6,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,UpperCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:58:02Z,3,False,3457,Kesrick Williams,203,,605,,212,208,Left,Deep Extra Cover,4,0,4,4,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:59:02Z,4,False,3457,Kesrick Williams,203,,605,,182,80,Left,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T13:59:38Z,5,False,3457,Kesrick Williams,203,,605,,317,61,Left,Short Mid Wicket,0,0,0,0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175548,6,13.09,14.0,0.0,0.0,72.0,0.0,14.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:00:16Z,6,False,3457,Kesrick Williams,203,,605,,92,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,NotOut,BottomEdge,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:01:59Z,1,False,3307,Hayden Walsh,605,,203,,55,150,Left,Fine Leg,2,0,2,2,LengthBall,OutsideOff,NotOut,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:02:39Z,2,False,3307,Hayden Walsh,605,,203,,181,150,Left,Deep Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:03:23Z,3,False,3307,Hayden Walsh,203,,605,,226,41,Left,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:03:50Z,4,False,3307,Hayden Walsh,203,,605,,103,172,Left,Third Man,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,LateCut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:04:33Z,5,False,3307,Hayden Walsh,203,,605,,301,120,Left,Mid On,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175549,7,12.31,9.0,0.0,0.0,80.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:05:12Z,6,False,3307,Hayden Walsh,605,,203,,167,142,Left,Deep Backward Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:06:25Z,1,False,1843,Khary Pierre,605,,203,,355,151,Left,Deep Square Leg,1,0,1,1,LengthBall,LegStump,NotOut,None,BackFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,124,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:07:02Z,2,False,1843,Khary Pierre,203,,605,,50,76,Left,Short Fine Leg,1,1,1,0,LengthBall,MiddleStump,NotOut,Left,BackFoot,Leave,StockBall,Round,Orthodox,Right,Null,Null,True,False,False,False,False,False,124,False,False,False,False,False,False,0,0,1,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:07:25Z,2,False,1843,Khary Pierre,203,,605,,181,144,Left,Deep Point,2,0,2,2,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:07:53Z,3,False,1843,Khary Pierre,203,,605,,55,68,Left,Short Fine Leg,1,0,1,1,BackOfALength,OffStump,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:08:27Z,4,False,1843,Khary Pierre,605,,203,,356,199,Left,Deep Square Leg,6,0,6,6,LengthBall,MiddleStump,NotOut,Middled,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,124,False,False,False,False,False,False,6,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:09:04Z,5,False,1843,Khary Pierre,605,,203,,268,205,Left,Long Off,6,0,6,6,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,124,False,False,False,False,False,False,6,0,0,0,0,False,False,,,,
175550,8,13.07,21.0,0.0,1.0,98.0,0.0,21.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:10:03Z,6,False,1843,Khary Pierre,605,,203,,187,198,Left,Deep Point,4,0,4,4,FullToss,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124,False,False,False,False,False,False,4,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:11:31Z,1,False,3307,Hayden Walsh,203,,605,,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Left,BackFoot,Leave,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:11:55Z,2,False,3307,Hayden Walsh,203,,605,,164,147,Left,Deep Backward Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:12:25Z,3,False,3307,Hayden Walsh,605,,203,,253,166,Left,Long Off,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:12:53Z,4,False,3307,Hayden Walsh,203,,605,,197,97,Left,Cover,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:13:18Z,5,False,3307,Hayden Walsh,605,,203,,322,169,Left,Deep Mid Wicket,1,0,1,1,LengthBall,OffStump,NotOut,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175551,9,12.47,5.0,0.0,0.0,106.0,0.0,5.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:13:48Z,6,False,3307,Hayden Walsh,203,,605,,171,143,Left,Deep Backward Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
175552,10,12.11,9.0,0.0,1.0,115.0,0.0,9.0,3869,,5688,India v West Indies T20Is - Men's,1,3,India Men,24,West Indies Men,2019-12-11T14:15:57Z,1,False,628,Jason Holder,203,,605,,336,124,Left,Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
