over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runsConceded,over_wickets,over_runsExtras
45728,9,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:13:27Z,4,False,286.0,D'Arcy Short,209.0,,203.0,,342.0,84.0,Right,Cover,1.0,0,1,1.0,HalfVolley,Wide,NotOut,MisTimed,BackFoot,Cut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45728,9,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:13:53Z,5,False,286.0,D'Arcy Short,203.0,,209.0,,326.0,116.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45728,9,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:14:20Z,6,True,286.0,D'Arcy Short,209.0,,203.0,,357.0,86.0,Right,Point,0.0,0,0,0.0,LengthBall,Wide,NotOut,None,DownTheTrack,Steer,LeftArmLegspin,Over,Unorthodox,Right,Out1stUmpire,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,RunOut,209.0,,Run out,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:16:58Z,1,False,1149.0,Pat Cummins,203.0,,609.0,,343.0,118.0,Left,Square Leg,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:17:45Z,2,False,1149.0,Pat Cummins,609.0,,203.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,Missed,NoMovement,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:18:17Z,3,False,1149.0,Pat Cummins,609.0,,203.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:18:53Z,4,False,1149.0,Pat Cummins,609.0,,203.0,,148.0,135.0,Left,Third Man,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:19:49Z,5,False,1149.0,Pat Cummins,609.0,,203.0,,198.0,89.0,Left,Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45731,10,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:20:22Z,6,False,1149.0,Pat Cummins,203.0,,609.0,,23.0,140.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:21:22Z,1,False,286.0,D'Arcy Short,203.0,,609.0,,322.0,147.0,Left,Deep Mid Wicket,1.0,0,1,1.0,FullToss,LegStump,NotOut,None,FrontFoot,Flick,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:21:48Z,2,False,286.0,D'Arcy Short,609.0,,203.0,,308.0,84.0,Left,Mid On,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:22:28Z,3,False,286.0,D'Arcy Short,203.0,,609.0,,229.0,83.0,Left,Mid Off,0.0,0,0,0.0,HalfVolley,LegStump,NotOut,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:22:53Z,4,False,286.0,D'Arcy Short,203.0,,609.0,,341.0,137.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:23:31Z,5,False,286.0,D'Arcy Short,609.0,,203.0,,339.0,149.0,Left,Deep Mid Wicket,2.0,0,2,2.0,HalfVolley,LegStump,NotOut,None,FrontFoot,Flick,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45733,11,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:24:01Z,6,False,286.0,D'Arcy Short,609.0,,203.0,,192.0,82.0,Left,Cover,1.0,0,1,1.0,LengthBall,OffStump,NotOut,MisTimed,NoMovement,Cut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:25:24Z,1,False,1145.0,Nathan Coulter-Nile,609.0,,203.0,,132.0,149.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:26:01Z,2,True,1145.0,Nathan Coulter-Nile,203.0,,609.0,,245.0,99.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,203.0,,Caught,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:28:08Z,3,False,1145.0,Nathan Coulter-Nile,607.0,,609.0,,255.0,34.0,Left,Silly Mid Off,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:28:40Z,4,False,1145.0,Nathan Coulter-Nile,607.0,,609.0,,323.0,75.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:29:11Z,5,False,1145.0,Nathan Coulter-Nile,609.0,,607.0,,187.0,147.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45734,12,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:29:44Z,6,True,1145.0,Nathan Coulter-Nile,607.0,,609.0,,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,SeamIn,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,607.0,,Bowled,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:31:50Z,1,False,852.0,Adam Zampa,609.0,,280.0,,321.0,41.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:32:06Z,2,False,852.0,Adam Zampa,609.0,,280.0,,344.0,104.0,Left,Square Leg,1.0,0,1,1.0,HalfVolley,DownLeg,NotOut,None,DownTheTrack,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:32:36Z,3,False,852.0,Adam Zampa,280.0,,609.0,,330.0,86.0,Right,Extra Cover,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:33:09Z,4,False,852.0,Adam Zampa,280.0,,609.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,ReverseSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:33:32Z,5,False,852.0,Adam Zampa,280.0,,609.0,,214.0,79.0,Right,Mid Wicket,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45736,13,1.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:33:57Z,6,False,852.0,Adam Zampa,280.0,,609.0,,1.0,82.0,Right,Point,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,BackFoot,Cut,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:35:04Z,1,False,1145.0,Nathan Coulter-Nile,609.0,,280.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:35:37Z,2,False,1145.0,Nathan Coulter-Nile,609.0,,280.0,,179.0,143.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:36:24Z,3,False,1145.0,Nathan Coulter-Nile,280.0,,609.0,,173.0,150.0,Right,Deep Square Leg,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Flick,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:37:33Z,5,False,1145.0,Nathan Coulter-Nile,609.0,,280.0,,198.0,96.0,Left,Cover,1.0,0,1,1.0,BackOfALength,OffStump,NotOut,None,BackFoot,Pushed,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45738,14,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:38:10Z,6,True,1145.0,Nathan Coulter-Nile,280.0,,609.0,,339.0,72.0,Right,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,Spliced,NoMovement,Slog,OffCutter,Round,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,280.0,,Caught,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:40:13Z,1,False,294.0,Jhye Richardson,609.0,,633.0,,19.0,144.0,Left,Deep Backward Square Leg,2.0,0,2,2.0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:40:44Z,2,False,294.0,Jhye Richardson,609.0,,633.0,,333.0,79.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:41:15Z,3,False,294.0,Jhye Richardson,609.0,,633.0,,259.0,32.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:41:50Z,4,False,294.0,Jhye Richardson,609.0,,633.0,,22.0,147.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,BottomEdge,BackFoot,Hook,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:42:23Z,5,False,294.0,Jhye Richardson,633.0,,609.0,,337.0,77.0,Left,Mid Wicket,0.0,1,1,0.0,LengthBall,LegStump,NotOut,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,,
45740,15,4.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:42:59Z,6,False,294.0,Jhye Richardson,609.0,,633.0,,240.0,90.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:43:57Z,1,False,1149.0,Pat Cummins,633.0,,609.0,,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,LengthBall,OffStump,NotOut,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:44:35Z,1,False,1149.0,Pat Cummins,633.0,,609.0,,246.0,86.0,Left,Mid Off,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:45:12Z,2,False,1149.0,Pat Cummins,609.0,,633.0,,186.0,143.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:45:51Z,3,False,1149.0,Pat Cummins,633.0,,609.0,,137.0,126.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:46:31Z,4,False,1149.0,Pat Cummins,609.0,,633.0,,153.0,131.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:47:00Z,5,True,1149.0,Pat Cummins,633.0,,609.0,,264.0,10.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Flick,SeamIn,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Lbw,633.0,,LBW,,,
45742,16,5.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:48:44Z,6,False,1149.0,Pat Cummins,613.0,,609.0,,204.0,42.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:49:44Z,1,False,294.0,Jhye Richardson,609.0,,613.0,,243.0,89.0,Left,Mid Off,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Pushed,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:50:09Z,2,False,294.0,Jhye Richardson,609.0,,613.0,,323.0,98.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Slog,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:50:41Z,3,False,294.0,Jhye Richardson,609.0,,613.0,,321.0,102.0,Left,Mid Wicket,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Slog,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:51:22Z,4,False,294.0,Jhye Richardson,609.0,,613.0,,77.0,187.0,Left,Fine Leg,5.0,5,5,0.0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Glance,SeamIn,Over,Fast,Left,Null,Null,True,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,5.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:52:20Z,4,False,294.0,Jhye Richardson,609.0,,613.0,,291.0,82.0,Left,Mid On,1.0,0,1,1.0,BackOfALength,MiddleStump,NotOut,None,NoMovement,Pushed,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:53:13Z,5,False,294.0,Jhye Richardson,613.0,,609.0,,222.0,41.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,BackFoot,BackwardDefensive,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45743,17,6.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:53:41Z,6,False,294.0,Jhye Richardson,613.0,,609.0,,323.0,24.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,BackFoot,BackwardDefensive,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:54:46Z,1,False,1149.0,Pat Cummins,609.0,,613.0,,295.0,149.0,Left,Long On,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:55:32Z,2,False,1149.0,Pat Cummins,609.0,,613.0,,168.0,146.0,Left,Deep Backward Point,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:56:02Z,3,False,1149.0,Pat Cummins,609.0,,613.0,,334.0,159.0,Left,Deep Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:56:42Z,4,False,1149.0,Pat Cummins,609.0,,613.0,,289.0,151.0,Left,Long On,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:58:10Z,5,False,1149.0,Pat Cummins,609.0,,613.0,,193.0,109.0,Left,Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45744,18,3.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:58:49Z,6,False,1149.0,Pat Cummins,613.0,,609.0,,296.0,100.0,Left,Mid On,0.0,0,0,0.0,HalfVolley,LegStump,NotOut,MisTimed,BacksAway,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
45747,19,8.0,1007,,4911,India v Australia T20s - Men's,1,0,,0,,2019-02-24T14:59:58Z,1,False,1145.0,Nathan Coulter-Nile,609.0,,613.0,,331.0,162.0,Left,Deep Mid Wicket,0.0,0,0,0.0,LengthBall,OffStump,NotOut,MisTimed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,
