over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T07:57:53Z,1,False,342.0,,286.0,D'Arcy Short,590.0,Chris Lynn,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T07:58:24Z,2,False,342.0,,286.0,D'Arcy Short,590.0,Chris Lynn,293.0,87.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T07:59:39Z,4,False,342.0,,286.0,D'Arcy Short,590.0,Chris Lynn,356.0,85.0,Right,Point,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:00:18Z,5,False,342.0,,286.0,D'Arcy Short,590.0,Chris Lynn,16.0,142.0,Right,Deep Backward Point,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,142.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
21790,1,7.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:00:59Z,6,False,342.0,,286.0,D'Arcy Short,590.0,Chris Lynn,30.0,134.0,Right,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,142.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21795,2,10.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:02:02Z,1,False,472.0,,286.0,D'Arcy Short,590.0,Chris Lynn,84.0,46.0,Right,Wicketkeeper,1.0,0,1,1.0,LengthBall,LegStump,NotOut,OutsideEdge,FrontFoot,Pushed,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
21795,2,10.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:03:31Z,2,False,472.0,,590.0,Chris Lynn,286.0,D'Arcy Short,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21795,2,10.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:04:04Z,3,False,472.0,,590.0,Chris Lynn,286.0,D'Arcy Short,354.0,76.0,Left,Square Leg,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,141.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
21795,2,10.0,411,,60,Gillette T20s v India,1,23,Australia Men,3,India Men,2018-11-23T08:04:36Z,4,False,472.0,,590.0,Chris Lynn,286.0,D'Arcy Short,50.0,185.0,Left,Fine Leg,6.0,0,6,6.0,LengthBall,OffStump,NotOut,WellTimed,MovesInfront,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,141.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
