over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:31:09Z,1,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,181,94,Left,Square Leg,0,0,0,0,,BackOfALength,Null,NotOut,Played,0,Pull,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,True,True,False,False,False,0,0,0,0,0,False,False
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:31:23Z,2,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,63,130,Left,Third Man,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Steer,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,2,0,0,0,0,False,False
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:31:42Z,3,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,51,175,Left,Third Man,4,0,4,4,,LengthBall,Null,NotOut,Played,0,Steer,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,4,0,0,0,0,False,True
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:32:21Z,4,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,15,167,Left,Deep Backward Point,4,0,4,4,,BackOfALength,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,4,0,0,0,0,False,True
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:32:57Z,5,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,90,48,Left,Wicketkeeper,0,0,0,0,,HalfVolley,Null,NotOut,Missed,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361579,1,11.0,11.0,0.0,0.0,11.0,0.0,11.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:33:19Z,6,False,,,,3534,Nonkululeko Mlaba,418,Smriti Mandhana,3533,Shafali Verma,197,152,Left,Deep Mid Wicket,1,0,1,1,,HalfVolley,Null,NotOut,Played,0,Sweep,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,1,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:34:58Z,1,False,,,,760,Shabnim Ismail,418,Smriti Mandhana,3533,Shafali Verma,327,72,Left,Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:35:40Z,2,False,,,,760,Shabnim Ismail,418,Smriti Mandhana,3533,Shafali Verma,343,75,Left,Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:36:12Z,3,True,Caught,418.0,Smriti Mandhana,760,Shabnim Ismail,418,Smriti Mandhana,3533,Shafali Verma,296,95,Left,Mid Off,0,0,0,0,Caught,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:37:58Z,4,False,,,,760,Shabnim Ismail,3535,Harleen Deol,3533,Shafali Verma,222,68,Left,Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:38:29Z,5,False,,,,760,Shabnim Ismail,3535,Harleen Deol,3533,Shafali Verma,332,51,Left,Short Mid Wicket,1,0,1,1,,LengthBall,Null,NotOut,Played,0,Dropped,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,1,0,0,0,0,False,False
361581,2,6.0,1.0,1.0,0.0,12.0,1.0,1.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:39:17Z,6,False,,,,760,Shabnim Ismail,3533,Shafali Verma,3535,Harleen Deol,270,40,Left,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361583,3,6.33,7.0,0.0,0.0,19.0,1.0,7.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:40:15Z,1,False,,,,3534,Nonkululeko Mlaba,3535,Harleen Deol,3533,Shafali Verma,319,70,Left,Mid Wicket,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
361583,3,6.33,7.0,0.0,0.0,19.0,1.0,7.0,11249,,10867,India v South Africa T20Is - Women's,1,76,India Women,69,South Africa Women,2021-03-20T21:40:33Z,2,False,,,,3534,Nonkululeko Mlaba,3535,Harleen Deol,3533,Shafali Verma,270,40,Left,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,0,False,False,True,False,False,False,0,0,0,0,0,False,False
