over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:30:16Z,1,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,210,53,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,True,True,False,False,False,0,0,0,0,0,False,False
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:30:43Z,2,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,220,44,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:31:11Z,3,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,219,43,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:31:42Z,4,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,309,60,Short Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:32:14Z,5,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,199,148,Deep Cover,2,0,2,2,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,2,0,0,0,0,False,False
925891,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:32:52Z,6,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,301,100,Mid On,0,0,0,0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:34:17Z,1,False,7068,Lauren Filer,1073,Sidra Amin,10339,Sadaf Shamas,358,99,Square Leg,1,0,1,1,FullToss,Null,NotOut,MisTimed,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:34:55Z,2,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,207,16,Silly Point,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:35:28Z,3,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:35:55Z,4,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,128,189,Third Man,4,0,4,4,LengthBall,Null,NotOut,Edged,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,4,0,0,0,0,False,True
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:36:35Z,5,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,135,128,Third Man,1,0,1,1,LengthBall,Null,NotOut,Edged,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False
925896,2,4.0,6.0,0.0,0.0,8.0,0.0,6.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:37:09Z,6,False,7068,Lauren Filer,1073,Sidra Amin,10339,Sadaf Shamas,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,Missed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:37:53Z,1,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,244,81,Mid Off,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:38:28Z,2,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,182,83,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:38:57Z,3,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,201,75,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:39:27Z,4,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,208,19,Silly Point,0,0,0,0,LengthBall,Null,NotOut,Edged,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:40:01Z,5,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,166,67,Gully,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925900,3,2.67,0.0,0.0,0.0,8.0,0.0,0.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:40:35Z,6,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,217,5,Silly Point,0,0,0,0,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:42:03Z,1,False,7068,Lauren Filer,1073,Sidra Amin,10339,Sadaf Shamas,120,50,Second Slip,0,0,0,0,BackOfALength,Null,NotOut,Edged,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:42:41Z,2,False,7068,Lauren Filer,1073,Sidra Amin,10339,Sadaf Shamas,299,89,Mid On,1,0,1,1,FullToss,Null,NotOut,MisTimed,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:43:17Z,3,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,164,125,Deep Backward Point,1,0,1,1,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:43:48Z,4,False,7068,Lauren Filer,1073,Sidra Amin,10339,Sadaf Shamas,351,27,Short Leg,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:44:26Z,5,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:44:48Z,6,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,56,False,False,True,False,False,False,0,0,1,0,0,False,False
925905,4,3.0,4.0,0.0,1.0,12.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:45:20Z,6,False,7068,Lauren Filer,10339,Sadaf Shamas,1073,Sidra Amin,165,76,Backward Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False
925911,5,3.2,4.0,0.0,0.0,16.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:46:18Z,1,False,450,Kate Cross,1073,Sidra Amin,10339,Sadaf Shamas,12,131,Deep Backward Square Leg,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,1,0,0,0,0,False,False
925911,5,3.2,4.0,0.0,0.0,16.0,0.0,4.0,33579,,17410,England v Pakistan ODIs - Women,1,70,Pakistan Women,71,England Women,2024-05-26T15:46:49Z,2,False,450,Kate Cross,10339,Sadaf Shamas,1073,Sidra Amin,199,144,Deep Cover,2,0,2,2,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,2,0,0,0,0,False,False
