over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:04:16Z,1,False,1070,Lauren Smith,1028,Tahlia McGrath,857,Bridget Patterson,354,81,Left,Square Leg,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:04:38Z,2,False,1070,Lauren Smith,1028,Tahlia McGrath,857,Bridget Patterson,203,71,Left,Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:04:48Z,3,False,1070,Lauren Smith,1028,Tahlia McGrath,857,Bridget Patterson,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:05:01Z,4,False,1070,Lauren Smith,1028,Tahlia McGrath,857,Bridget Patterson,207,180,Left,Deep Cover,4,0,4,4,LengthBall,Null,HitHard,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:05:18Z,5,False,1070,Lauren Smith,1028,Tahlia McGrath,857,Bridget Patterson,298,105,Left,Mid On,1,0,1,1,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
124521,1,10.0,6.0,0.0,0.0,6.0,0.0,6.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:05:28Z,6,False,1070,Lauren Smith,857,Bridget Patterson,1028,Tahlia McGrath,240,95,Left,Mid Off,1,0,1,1,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,439,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
124524,2,4.67,1.0,0.0,1.0,7.0,0.0,1.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:06:34Z,1,False,951,Rene Farrell,857,Bridget Patterson,1028,Tahlia McGrath,243,95,Left,Mid Off,0,0,0,0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,250,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
124524,2,4.67,1.0,0.0,1.0,7.0,0.0,1.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:07:00Z,2,False,951,Rene Farrell,857,Bridget Patterson,1028,Tahlia McGrath,186,72,Left,Point,0,0,0,0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,250,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
124524,2,4.67,1.0,0.0,1.0,7.0,0.0,1.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:07:24Z,3,False,951,Rene Farrell,857,Bridget Patterson,1028,Tahlia McGrath,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,250,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
124524,2,4.67,1.0,0.0,1.0,7.0,0.0,1.0,3038,,6054,WNCL 2019-20,1,93,South Australia Women,90,NSW Women,2019-09-22T13:07:53Z,4,False,951,Rene Farrell,857,Bridget Patterson,1028,Tahlia McGrath,247,90,Left,Mid Off,0,0,0,0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,250,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
