over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:31:10Z,1,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,190.0,43.0,Left,Point,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:31:40Z,2,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,202.0,40.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:32:15Z,3,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,183.0,58.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:32:47Z,4,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,193.0,27.0,Left,Silly Point,0.0,0,0,0.0,,BackOfALength,Null,Padded,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:33:20Z,5,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,219.0,42.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124402,1,0.0,0.0,0.0,0.0,0.0,0.0,,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:33:56Z,6,False,,,,978.0,Belinda Vakarewa,408.0,Sophie Devine,815.0,Chloe Piparo,317.0,41.0,Left,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,245.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124404,2,3.33,5.0,0.0,0.0,5.0,0.0,5.0,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:34:58Z,1,False,,,,739.0,Meg Phillips,815.0,Chloe Piparo,408.0,Sophie Devine,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124404,2,3.33,5.0,0.0,0.0,5.0,0.0,5.0,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:35:20Z,2,False,,,,739.0,Meg Phillips,815.0,Chloe Piparo,408.0,Sophie Devine,360.0,144.0,Left,Deep Square Leg,1.0,0,1,1.0,,Short,Null,HitHard,0,Pull,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
124404,2,3.33,5.0,0.0,0.0,5.0,0.0,5.0,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:35:50Z,3,False,,,,739.0,Meg Phillips,408.0,Sophie Devine,815.0,Chloe Piparo,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
124404,2,3.33,5.0,0.0,0.0,5.0,0.0,5.0,3033,,6053,WNCL 2019-20,1,87,Western Australia Women,91,Tasmanian Tigers Women,2019-09-22T09:36:12Z,4,False,,,,739.0,Meg Phillips,408.0,Sophie Devine,815.0,Chloe Piparo,204.0,65.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
