over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:30:04Z,1,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,90,48,Left,Wicketkeeper,1,1,1,0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,204,False,True,True,False,False,False,0,0,1,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:30:36Z,1,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,182,113,Left,Point,2,0,2,2,,LengthBall,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,2,0,0,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:31:07Z,2,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,248,30,Left,Silly Mid Off,0,0,0,0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,0,0,0,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:31:39Z,3,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,172,53,Left,Gully,0,0,0,0,,HalfVolley,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,0,0,0,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:32:11Z,4,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,90,48,Left,Wicketkeeper,1,1,1,0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,204,False,False,True,False,False,False,0,0,1,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:32:46Z,4,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,190,142,Left,Deep Point,2,0,2,2,,LengthBall,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,2,0,0,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:33:26Z,5,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,90,48,Left,Wicketkeeper,1,1,1,0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,204,False,False,True,False,False,False,0,0,1,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:33:55Z,5,False,,,,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,188,174,Left,Deep Point,4,0,4,4,,LengthBall,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,4,0,0,0,0,False,False
124028,1,22.0,11.0,1.0,3.0,11.0,1.0,11.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:34:34Z,6,True,Caught,1101.0,Grace Harris,408,Sophie Devine,1101,Grace Harris,1004,Kirby Short,90,48,Left,Wicketkeeper,0,0,0,0,Caught,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Medium,Left,Out1stUmpire,Null,False,False,False,False,False,False,204,False,False,True,False,False,False,0,0,0,0,0,False,False
124029,2,8.0,0.0,2.0,1.0,12.0,3.0,1.0,3019,,6050,WNCL 2019-20,1,89,Queensland Fire,87,Western Australia Women,2019-09-21T09:36:37Z,1,False,,,,1041,Taneale Peschel,1004,Kirby Short,807,Laura Harris,184,73,Left,Point,0,0,0,0,,LengthBall,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
