over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:31:02Z,1,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,173,49,Gully,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,True,True,False,False,False,0,0,0,0,0,False,False
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:31:28Z,2,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,270,40,Bowler,0,0,0,0,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:32:04Z,3,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,1,158,Deep Square Leg,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,1,0,0,0,0,False,False
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:32:56Z,4,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,336,71,Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:33:26Z,5,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,317,71,Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940716,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:34:00Z,6,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,328,40,Short Extra Cover,0,0,0,0,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:35:06Z,1,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,HalfVolley,Null,NotOut,Missed,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,True,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:35:39Z,2,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,HalfVolley,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:36:16Z,3,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:36:51Z,4,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:37:14Z,5,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,325,52,Short Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940718,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:37:47Z,6,False,395,Eva Gray,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,HalfVolley,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:38:37Z,1,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:39:07Z,2,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,207,61,Short Mid Wicket,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:39:39Z,3,False,7876,Kate Coppack,442,Eve Jones,6981,Chloe Brewer,90,48,Wicketkeeper,2,2,2,0,BackOfALength,Null,NotOut,Missed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,330,False,False,True,False,False,False,0,0,2,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:40:25Z,3,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,270,40,Bowler,0,0,0,0,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:40:51Z,4,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,341,85,Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:41:28Z,5,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,Missed,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940719,3,1.0,2.0,0.0,2.0,3.0,0.0,2.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:42:01Z,6,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,105,50,First Slip,0,0,0,0,LengthBall,Null,NotOut,Edged,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:43:17Z,1,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,359,85,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:43:50Z,2,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,318,38,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:44:23Z,3,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,HitPad,0,Glance,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:44:51Z,4,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,332,196,Deep Extra Cover,4,0,4,4,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,4,0,0,0,0,False,True
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:45:35Z,5,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,90,48,Wicketkeeper,1,1,1,0,BackOfALength,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,866,False,False,True,False,False,False,0,0,1,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:45:59Z,5,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,207,130,Deep Mid Wicket,2,0,2,2,LengthBall,Null,NotOut,MisTimed,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,2,0,0,0,0,False,False
940722,4,2.5,7.0,0.0,1.0,10.0,0.0,7.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:46:46Z,6,False,395,Eva Gray,442,Eve Jones,6981,Chloe Brewer,270,40,Bowler,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,866,False,False,True,False,False,False,0,0,0,0,0,False,False
940723,5,3.0,5.0,0.0,1.0,15.0,0.0,5.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:47:43Z,1,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,168,181,Deep Backward Point,4,0,4,4,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,4,0,0,0,0,False,True
940723,5,3.0,5.0,0.0,1.0,15.0,0.0,5.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:48:14Z,2,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,270,40,Bowler,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
940723,5,3.0,5.0,0.0,1.0,15.0,0.0,5.0,34086,,19112,Rachael Heyhoe Flint Trophy 2024,1,1063,Central Sparks,1068,Sunrisers,2024-07-07T10:48:58Z,3,False,7876,Kate Coppack,6981,Chloe Brewer,442,Eve Jones,216,41,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,330,False,False,True,False,False,False,0,0,0,0,0,False,False
