over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202572,42,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202571,43,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202570,44,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202569,45,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202568,46,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,3,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,4,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,5,False,,0,0,False,False
202567,47,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,6,False,,0,0,False,False
202566,48,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,1,False,,0,0,False,False
202566,48,4841,,691,WNCL 2017-18,2,88,Victoria Women,89,Queensland Fire,2,False,,0,0,False,False
