over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T09:59:37Z,1,False,,,,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,121.0,134.0,Left,Third Man,1.0,0,1,1.0,,BackOfALength,Null,Edged,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:00:40Z,2,False,,,,294.0,Jhye Richardson,287.0,Usman Khawaja,925.0,Max Bryant,13.0,55.0,Right,Gully,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:01:16Z,3,False,,,,294.0,Jhye Richardson,287.0,Usman Khawaja,925.0,Max Bryant,205.0,64.0,Right,Mid Wicket,1.0,0,1,1.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:01:52Z,4,False,,,,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,173.0,70.0,Left,Point,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:02:29Z,5,False,,,,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,194.0,71.0,Left,Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172315,1,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:03:02Z,6,False,,,,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,34.0,124.0,Left,Fine Leg,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:04:19Z,1,False,,,,1145.0,Nathan Coulter-Nile,925.0,Max Bryant,287.0,Usman Khawaja,347.0,67.0,Left,Mid Wicket,0.0,1,1,0.0,,BackOfALength,Null,HitPad,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,False,99.0,False,True,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:05:32Z,2,False,,,,1145.0,Nathan Coulter-Nile,287.0,Usman Khawaja,925.0,Max Bryant,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:06:10Z,3,False,,,,1145.0,Nathan Coulter-Nile,287.0,Usman Khawaja,925.0,Max Bryant,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:06:45Z,4,False,,,,1145.0,Nathan Coulter-Nile,287.0,Usman Khawaja,925.0,Max Bryant,187.0,75.0,Right,Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:07:22Z,5,False,,,,1145.0,Nathan Coulter-Nile,287.0,Usman Khawaja,925.0,Max Bryant,155.0,118.0,Right,Backward Square Leg,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
172316,2,3.33,1.0,0.0,1.0,2.0,5.0,0.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:08:00Z,6,False,,,,1145.0,Nathan Coulter-Nile,925.0,Max Bryant,287.0,Usman Khawaja,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,Null,Missed,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172317,3,2.4,2.0,1.0,0.0,2.0,7.0,1.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:08:53Z,1,False,,,,294.0,Jhye Richardson,287.0,Usman Khawaja,925.0,Max Bryant,182.0,131.0,Right,Deep Square Leg,1.0,0,1,1.0,,Short,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
172317,3,2.4,2.0,1.0,0.0,2.0,7.0,1.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:09:30Z,2,False,,,,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,MisTimed,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172317,3,2.4,2.0,1.0,0.0,2.0,7.0,1.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:10:03Z,3,True,Lbw,925.0,Max Bryant,294.0,Jhye Richardson,925.0,Max Bryant,287.0,Usman Khawaja,0.0,0.0,Left,,0.0,0,0,0.0,LBW,LengthBall,Null,HitPad,0,Flick,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
172317,3,2.4,2.0,1.0,0.0,2.0,7.0,1.0,3792,,6090,Marsh One-Day Cup 2019,1,673,,83,Western Australia Men,2019-11-26T10:11:44Z,4,False,,,,294.0,Jhye Richardson,1095.0,Sam Heazlett,287.0,Usman Khawaja,303.0,42.0,Right,Silly Mid Off,0.0,0,0,0.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
