over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,3,False,,0,0,False,False
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,4,False,,0,0,False,False
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,5,False,,0,0,False,False
12958,37,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,6,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,3,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,4,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,5,False,,0,0,False,False
12957,38,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,6,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,3,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,4,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,5,False,,0,0,False,False
12956,39,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,6,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,3,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,4,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,5,False,,0,0,False,False
12955,40,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,6,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,3,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,4,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,5,False,,0,0,False,False
12954,41,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,6,False,,0,0,False,False
12953,42,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,1,False,,0,0,False,False
12953,42,230,,301,WNCL 2018-19,2,91,Tasmanian Tigers Women,92,ACT Meteors,2,False,,0,0,False,False
