over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T10:59:37Z,1,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,124.0,81.0,Right,Short Fine Leg,0.0,0,0,0.0,,LengthBall,Null,Played,0,Glance,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:00:13Z,2,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:00:44Z,3,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:01:19Z,3,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,341.0,85.0,Right,Cover,0.0,0,0,0.0,,BackOfALength,Null,HitHard,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:01:53Z,4,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:02:29Z,5,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66089,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:03:01Z,6,False,,,,131.0,Harry Podmore,217.0,Mark Stoneman,474.0,Will Jacks,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,Missed,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66091,2,5.33,7.0,0.0,1.0,7.0,8.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:04:10Z,1,False,,,,154.0,Matt Milnes,474.0,Will Jacks,217.0,Mark Stoneman,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,11.0,False,True,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
66091,2,5.33,7.0,0.0,1.0,7.0,8.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:04:43Z,1,False,,,,154.0,Matt Milnes,474.0,Will Jacks,217.0,Mark Stoneman,199.0,83.0,Left,Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,11.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66091,2,5.33,7.0,0.0,1.0,7.0,8.0,0.0,1470,,4414,England One-Day Cup 2019,1,48,Surrey,41,Kent,2019-05-02T11:05:08Z,2,False,,,,154.0,Matt Milnes,474.0,Will Jacks,217.0,Mark Stoneman,199.0,80.0,Left,Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,11.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
