over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:42:39Z,1,False,325.0,Imran Qayyum,138.0,Rilee Rossouw,137.0,Sam Northeast,45.0,76.0,Right,Short Third Man,0.0,0,0,0.0,LengthBall,Null,Edged,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,2.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:42:57Z,2,False,325.0,Imran Qayyum,138.0,Rilee Rossouw,137.0,Sam Northeast,245.0,158.0,Right,Long On,1.0,0,1,1.0,BackOfALength,Null,HitHard,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,2.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:43:22Z,3,False,325.0,Imran Qayyum,137.0,Sam Northeast,138.0,Rilee Rossouw,216.0,50.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,2.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:43:38Z,4,False,325.0,Imran Qayyum,137.0,Sam Northeast,138.0,Rilee Rossouw,352.0,155.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Flick,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,2.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:44:02Z,5,False,325.0,Imran Qayyum,138.0,Rilee Rossouw,137.0,Sam Northeast,268.0,119.0,Right,Mid On,1.0,0,1,1.0,LengthBall,Null,Played,0,Pushed,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,2.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60849,28,9.0,0.0,0.0,143.0,3.0,9.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:44:29Z,6,False,325.0,Imran Qayyum,137.0,Sam Northeast,138.0,Rilee Rossouw,208.0,195.0,Left,Deep Extra Cover,6.0,0,6,6.0,LengthBall,Null,HitHard,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,2.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:45:46Z,1,False,321.0,Alex Blake,138.0,Rilee Rossouw,137.0,Sam Northeast,224.0,32.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:45:53Z,2,False,321.0,Alex Blake,138.0,Rilee Rossouw,137.0,Sam Northeast,218.0,30.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:46:00Z,3,False,321.0,Alex Blake,138.0,Rilee Rossouw,137.0,Sam Northeast,229.0,191.0,Right,Long On,4.0,0,4,4.0,LengthBall,Null,HitHard,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:46:18Z,4,False,321.0,Alex Blake,138.0,Rilee Rossouw,137.0,Sam Northeast,292.0,145.0,Right,Long Off,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:46:45Z,5,False,321.0,Alex Blake,137.0,Sam Northeast,138.0,Rilee Rossouw,202.0,128.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60850,29,7.0,0.0,0.0,150.0,3.0,7.0,1328,,4362,England One-Day Cup 2019,1,43,Hampshire,41,Kent,2019-04-17T14:47:07Z,6,False,321.0,Alex Blake,138.0,Rilee Rossouw,137.0,Sam Northeast,252.0,140.0,Right,Long On,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,20.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
