over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:31:00Z,1,False,,,,244.0,Joe Mennie,1112.0,Daniel Hughes,1692.0,Jack Edwards,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,219.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:31:33Z,2,False,,,,244.0,Joe Mennie,1112.0,Daniel Hughes,1692.0,Jack Edwards,133.0,34.0,Right,Leg Slip,0.0,0,0,0.0,,LengthBall,Null,MisTimed,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,219.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:32:08Z,3,False,,,,244.0,Joe Mennie,1112.0,Daniel Hughes,1692.0,Jack Edwards,4.0,45.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,219.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:32:39Z,4,False,,,,244.0,Joe Mennie,1112.0,Daniel Hughes,1692.0,Jack Edwards,323.0,75.0,Right,Extra Cover,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,219.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:33:10Z,5,False,,,,244.0,Joe Mennie,1112.0,Daniel Hughes,1692.0,Jack Edwards,208.0,99.0,Right,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,219.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
126389,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:34:00Z,6,True,Caught,1692.0,Jack Edwards,244.0,Joe Mennie,1692.0,Jack Edwards,1112.0,Daniel Hughes,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Caught,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,219.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126391,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:36:08Z,1,False,,,,1015.0,Kane Richardson,1112.0,Daniel Hughes,912.0,Moises Henriques,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126391,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:36:43Z,2,False,,,,1015.0,Kane Richardson,1112.0,Daniel Hughes,912.0,Moises Henriques,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,220.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
126391,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:37:09Z,2,False,,,,1015.0,Kane Richardson,1112.0,Daniel Hughes,912.0,Moises Henriques,194.0,38.0,Right,Short Leg,1.0,0,1,1.0,,BackOfALength,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
126391,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:37:47Z,3,False,,,,1015.0,Kane Richardson,912.0,Moises Henriques,1112.0,Daniel Hughes,192.0,43.0,Left,Point,0.0,0,0,0.0,,BackOfALength,Null,MisTimed,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
126391,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3085,,6062,Marsh One-Day Cup 2019,1,674,NSW Men,345,,2019-09-26T09:38:24Z,4,False,,,,1015.0,Kane Richardson,912.0,Moises Henriques,1112.0,Daniel Hughes,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,220.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
