over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:30:37Z,1,False,,,,142.0,Kyle Abbott,192.0,Keaton Jennings,513.0,Liam Livingstone,90.0,48.0,Right,Wicketkeeper,2.0,2,2,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Round,Fast,Left,Null,FrontFoot,False,True,False,False,False,False,2.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,2.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:31:25Z,1,False,,,,142.0,Kyle Abbott,192.0,Keaton Jennings,513.0,Liam Livingstone,287.0,147.0,Right,Long Off,3.0,0,3,3.0,,LengthBall,Null,HitHard,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:32:16Z,2,False,,,,142.0,Kyle Abbott,513.0,Liam Livingstone,192.0,Keaton Jennings,311.0,33.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:32:49Z,3,False,,,,142.0,Kyle Abbott,513.0,Liam Livingstone,192.0,Keaton Jennings,231.0,42.0,Left,Silly Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:33:19Z,4,False,,,,142.0,Kyle Abbott,513.0,Liam Livingstone,192.0,Keaton Jennings,210.0,91.0,Left,Extra Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:33:58Z,5,False,,,,142.0,Kyle Abbott,192.0,Keaton Jennings,513.0,Liam Livingstone,358.0,98.0,Right,Point,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
68801,1,12.0,6.0,0.0,2.0,6.0,6.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:34:35Z,6,False,,,,142.0,Kyle Abbott,192.0,Keaton Jennings,513.0,Liam Livingstone,339.0,87.0,Right,Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
68803,2,6.67,4.0,0.0,1.0,4.0,10.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:36:12Z,1,False,,,,144.0,Fidel Edwards,513.0,Liam Livingstone,192.0,Keaton Jennings,227.0,159.0,Left,Deep Extra Cover,2.0,0,2,2.0,,LengthBall,Null,Edged,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,14.0,False,True,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
68803,2,6.67,4.0,0.0,1.0,4.0,10.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:36:51Z,2,False,,,,144.0,Fidel Edwards,513.0,Liam Livingstone,192.0,Keaton Jennings,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,14.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
68803,2,6.67,4.0,0.0,1.0,4.0,10.0,0.0,1550,,4434,England One-Day Cup 2019,1,50,Lancashire,43,Hampshire,2019-05-12T11:37:22Z,2,False,,,,144.0,Fidel Edwards,513.0,Liam Livingstone,192.0,Keaton Jennings,0.0,0.0,Left,,0.0,0,0,0.0,,HalfVolley,Null,HitPad,0,Flick,Null,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,False,False,True,14.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Lbw
