over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
60579,2,1.0,1.0,1.0,1.0,4.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:07:25Z,4,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,241.0,18.0,Left,Silly Point,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60579,2,1.0,1.0,1.0,1.0,4.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:07:59Z,5,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60579,2,1.0,1.0,1.0,1.0,4.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:08:35Z,6,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,253.0,74.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:09:22Z,1,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,167.0,51.0,Right,Leg Gully,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:09:54Z,2,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,117.0,128.0,Right,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:10:40Z,3,False,,,,228.0,Morne Morkel,37.0,Gareth Roderick,34.0,Chris Dent,221.0,48.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:11:13Z,4,False,,,,228.0,Morne Morkel,37.0,Gareth Roderick,34.0,Chris Dent,131.0,139.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,Null,Edged,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:11:48Z,5,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,132.0,21.0,Right,Short Leg,0.0,0,0,0.0,,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:12:25Z,6,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,Null,MissedLegSide,0,Worked,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
60585,3,3.0,0.0,1.0,3.0,7.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:13:00Z,6,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
