over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:00:36Z,1,False,58.0,Wayne Madsen,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:00:57Z,2,False,58.0,Wayne Madsen,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,325.0,61.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:01:09Z,3,False,58.0,Wayne Madsen,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,308.0,47.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:01:24Z,4,False,58.0,Wayne Madsen,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,299.0,143.0,Left,Long On,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:02:14Z,5,False,58.0,Wayne Madsen,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63719,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:02:28Z,6,False,58.0,Wayne Madsen,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,348.0,93.0,Right,Cover,0.0,0,0,0.0,HalfVolley,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:03:41Z,1,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,141.0,124.0,Left,Third Man,1.0,0,1,1.0,BackOfALength,Null,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:04:30Z,2,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,38.0,122.0,Right,Third Man,1.0,0,1,1.0,BackOfALength,Null,Edged,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:05:08Z,3,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,328.0,129.0,Left,Mid Wicket,2.0,0,2,2.0,LengthBall,Null,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:05:43Z,4,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,206.0,192.0,Left,Deep Cover,4.0,0,4,4.0,BackOfALength,Null,HitHard,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:06:20Z,5,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,296.0,48.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63724,2,6.0,8.0,0.0,0.0,9.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:06:51Z,6,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,168.0,72.0,Left,Backward Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:08:07Z,1,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,326.0,72.0,Right,Extra Cover,0.0,0,0,0.0,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:08:34Z,2,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,353.0,43.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:09:07Z,3,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,45.0,132.0,Right,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:09:50Z,4,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:10:21Z,5,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,185.0,65.0,Left,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63728,3,4.0,1.0,0.0,0.0,10.0,0.0,1.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:10:54Z,6,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,289.0,75.0,Left,Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:11:52Z,1,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,283.0,117.0,Right,Mid Off,2.0,0,2,2.0,HalfVolley,Null,HitHard,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:12:34Z,2,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,50.0,122.0,Right,Third Man,0.0,1,1,0.0,Short,Null,HitBody,0,Pull,Null,Over,Medium,Left,Null,Null,False,False,False,True,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:17:16Z,3,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,296.0,74.0,Left,Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:17:48Z,4,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,220.0,69.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:18:21Z,5,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,209.0,188.0,Left,Deep Extra Cover,4.0,0,4,4.0,LengthBall,Null,HitHard,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
63733,4,4.86,7.0,0.0,1.0,18.0,0.0,8.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:19:02Z,6,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,220.0,78.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:19:49Z,1,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,237.0,56.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:20:20Z,2,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,299.0,76.0,Left,Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:20:52Z,3,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,213.0,72.0,Left,Extra Cover,0.0,0,0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:21:25Z,4,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,335.0,96.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:22:13Z,5,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,203.0,64.0,Right,Mid Wicket,1.0,0,1,1.0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63742,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:23:03Z,6,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,284.0,42.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,Null,Edged,0,Worked,Null,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,False,False,True,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Lbw,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:23:48Z,1,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,9.0,76.0,Right,Point,0.0,0,0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:24:20Z,2,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,189.0,133.0,Right,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:24:55Z,3,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,217.0,54.0,Left,Short Extra Cover,0.0,0,0,0.0,BackOfALength,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:25:28Z,4,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,355.0,139.0,Left,Deep Square Leg,1.0,0,1,1.0,Short,Null,Played,0,Pull,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:26:03Z,5,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,212.0,119.0,Right,Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63747,6,4.18,3.0,0.0,0.0,23.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:26:39Z,6,False,2483.0,Sam Conners,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,195.0,97.0,Left,Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:27:29Z,1,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:28:05Z,2,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,189.0,152.0,Right,Deep Mid Wicket,1.0,0,1,1.0,Short,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:28:48Z,3,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,305.0,53.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,Null,MisTimed,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:29:23Z,4,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,336.0,83.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:29:58Z,5,False,66.0,Ravi Rampaul,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,182.0,129.0,Right,Deep Square Leg,1.0,0,1,1.0,Short,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
63752,7,4.0,3.0,0.0,0.0,26.0,0.0,3.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:30:45Z,6,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,193.0,92.0,Left,Cover,0.0,0,0,0.0,BackOfALength,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:31:38Z,1,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,357.0,69.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:32:08Z,2,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,230.0,78.0,Right,Mid On,0.0,0,0,0.0,FullToss,Null,MisTimed,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:32:44Z,3,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,170.0,179.0,Right,Deep Backward Square Leg,6.0,0,6,6.0,BackOfALength,Null,HitHard,0,Pull,Null,Over,Medium,Left,Null,Null,False,False,False,False,True,False,29.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:33:26Z,4,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,5.0,182.0,Right,Deep Point,4.0,0,4,4.0,LengthBall,Null,HitHard,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:34:24Z,5,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,7.0,176.0,Right,Deep Backward Point,4.0,0,4,4.0,BackOfALength,Null,HitHard,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
63757,8,5.33,14.0,0.0,0.0,40.0,0.0,14.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:35:16Z,6,False,2483.0,Sam Conners,156.0,Adam Lyth,163.0,Tom Kohler-Cadmore,269.0,40.0,Right,Silly Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
63762,9,6.0,12.0,0.0,2.0,52.0,0.0,12.0,1410,,4392,England One-Day Cup 2019,1,45,Yorkshire,36,Derbyshire,2019-04-26T11:36:24Z,1,False,66.0,Ravi Rampaul,163.0,Tom Kohler-Cadmore,156.0,Adam Lyth,5.0,139.0,Left,Deep Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
