over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T10:58:31Z,1,False,,,,202.0,James Anderson,103.0,Graham Clark,2671.0,Scott Steel,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T10:59:00Z,2,False,,,,202.0,James Anderson,103.0,Graham Clark,2671.0,Scott Steel,183.0,57.0,Left,Point,0.0,1,1,0.0,,LengthBall,Null,HitPad,0,ForwardDefensive,Null,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,True,False,True,2.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,Lbw
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T10:59:46Z,3,False,,,,202.0,James Anderson,2671.0,Scott Steel,103.0,Graham Clark,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:00:15Z,4,False,,,,202.0,James Anderson,2671.0,Scott Steel,103.0,Graham Clark,180.0,82.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:00:48Z,5,False,,,,202.0,James Anderson,2671.0,Scott Steel,103.0,Graham Clark,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Flick,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
65283,1,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:01:49Z,6,False,,,,202.0,James Anderson,2671.0,Scott Steel,103.0,Graham Clark,208.0,78.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65289,2,4.67,5.0,0.0,1.0,8.0,0.0,6.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:03:05Z,1,False,,,,646.0,Saqib Mahmood,103.0,Graham Clark,2671.0,Scott Steel,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65289,2,4.67,5.0,0.0,1.0,8.0,0.0,6.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:03:39Z,2,False,,,,646.0,Saqib Mahmood,103.0,Graham Clark,2671.0,Scott Steel,319.0,52.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
65289,2,4.67,5.0,0.0,1.0,8.0,0.0,6.0,1448,,4407,England One-Day Cup 2019,1,40,Durham,50,Lancashire,2019-04-30T11:04:15Z,3,False,,,,646.0,Saqib Mahmood,103.0,Graham Clark,2671.0,Scott Steel,185.0,173.0,Left,Deep Point,4.0,0,4,4.0,,LengthBall,Null,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
