over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
64463,2,4.67,1.0,0.0,0.0,7.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Wicketkeeper,0,0,False,False,2019-04-28T11:06:00Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,90.0,48.0,Left,0.0,0.0,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64463,2,4.67,1.0,0.0,0.0,7.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Short Extra Cover,0,0,False,False,2019-04-28T11:06:32Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,213.0,59.0,Left,0.0,0.0,LengthBall,Null,Edged,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Bowler,0,0,False,False,2019-04-28T11:07:21Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,270.0,40.0,Left,0.0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Mid Off,0,0,False,False,2019-04-28T11:07:49Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,255.0,77.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Backward Square Leg,0,1,False,False,2019-04-28T11:08:19Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,7.0,97.0,Left,1.0,1.0,Short,Null,MisTimed,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Point,0,0,False,False,2019-04-28T11:08:54Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,199.0,60.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Point,0,0,False,False,2019-04-28T11:09:24Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,183.0,74.0,Left,0.0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64468,3,3.2,1.0,0.0,0.0,8.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Short Extra Cover,0,0,False,False,2019-04-28T11:09:55Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,204.0,51.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Short Extra Cover,0,0,False,False,2019-04-28T11:10:41Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,206.0,47.0,Left,0.0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Wicketkeeper,0,0,False,False,2019-04-28T11:11:13Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,90.0,48.0,Left,0.0,0.0,HalfVolley,Null,Missed,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Square Leg,0,1,False,False,2019-04-28T11:11:48Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,0.0,87.0,Left,1.0,1.0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Mid Off,0,0,False,False,2019-04-28T11:12:26Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,247.0,81.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Deep Point,0,2,False,False,2019-04-28T11:12:58Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,189.0,142.0,Left,2.0,2.0,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,,
64475,4,3.14,7.0,0.0,0.0,15.0,0.0,7.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Fine Leg,0,4,False,True,2019-04-28T11:13:41Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,35.0,173.0,Left,4.0,4.0,BackOfALength,Null,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Mid Off,0,0,False,False,2019-04-28T11:14:36Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,247.0,91.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Bowler,0,0,False,False,2019-04-28T11:15:06Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,270.0,40.0,Left,0.0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Point,0,0,False,False,2019-04-28T11:15:36Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,173.0,82.0,Left,0.0,0.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Mid Wicket,0,1,False,False,2019-04-28T11:16:11Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,349.0,100.0,Left,1.0,1.0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Wicketkeeper,1,1,False,False,2019-04-28T11:16:45Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,90.0,48.0,Left,1.0,0.0,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Right,Null,Null,True,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Cover,0,0,False,False,2019-04-28T11:17:15Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,202.0,74.0,Left,0.0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64481,5,3.78,2.0,0.0,1.0,17.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Cover,0,0,False,False,2019-04-28T11:17:47Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,198.0,84.0,Left,0.0,0.0,LengthBall,Null,HitHard,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Cover,0,0,False,False,2019-04-28T11:18:39Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,201.0,72.0,Left,0.0,0.0,HalfVolley,Null,Played,0,Drive,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Cover,0,0,False,False,2019-04-28T11:19:06Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,200.0,78.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Short Third Man,0,1,False,False,2019-04-28T11:19:40Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,140.0,99.0,Left,1.0,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Extra Cover,0,0,False,False,2019-04-28T11:20:12Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,209.0,80.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Mid On,0,0,False,False,2019-04-28T11:20:45Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,292.0,76.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64488,6,3.27,1.0,0.0,0.0,18.0,0.0,1.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Short Mid Wicket,0,0,False,False,2019-04-28T11:21:18Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,307.0,59.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Mid Off,0,1,False,False,2019-04-28T11:22:41Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,260.0,82.0,Left,1.0,1.0,Yorker,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Third Man,0,1,False,False,2019-04-28T11:23:19Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,123.0,139.0,Left,1.0,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Mid Off,0,0,False,False,2019-04-28T11:23:52Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,249.0,84.0,Left,0.0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Backward Square Leg,0,1,False,False,2019-04-28T11:24:21Z,44.0,Matt Taylor,597.0,Tom Banton,3.0,Azhar Ali,15.0,106.0,Left,1.0,1.0,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64495,7,3.38,5.0,0.0,0.0,23.0,0.0,5.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Leg Gully,0,1,False,False,2019-04-28T11:24:53Z,44.0,Matt Taylor,3.0,Azhar Ali,597.0,Tom Banton,27.0,53.0,Left,1.0,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Short Extra Cover,0,0,False,False,2019-04-28T11:25:39Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,224.0,43.0,Left,0.0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Short Mid Wicket,0,0,False,False,2019-04-28T11:26:14Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,325.0,40.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Leg Gully,0,1,False,False,2019-04-28T11:26:45Z,361.0,David Payne,3.0,Azhar Ali,597.0,Tom Banton,27.0,46.0,Left,1.0,1.0,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,4,False,Backward Point,0,0,False,False,2019-04-28T11:27:16Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,165.0,68.0,Left,0.0,0.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,5,False,Cover,0,0,False,False,2019-04-28T11:27:48Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,192.0,84.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64500,8,3.2,2.0,0.0,0.0,25.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,6,False,Third Man,0,1,False,False,2019-04-28T11:28:19Z,361.0,David Payne,597.0,Tom Banton,3.0,Azhar Ali,123.0,129.0,Left,1.0,1.0,BackOfALength,Null,Edged,0,BackwardDefensive,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64506,9,3.06,2.0,0.0,0.0,27.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,1,False,Cover,0,1,False,False,2019-04-28T11:29:20Z,39.0,Ryan Higgins,597.0,Tom Banton,3.0,Azhar Ali,203.0,77.0,Left,1.0,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
64506,9,3.06,2.0,0.0,0.0,27.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,2,False,Short Leg,0,0,False,False,2019-04-28T11:29:48Z,39.0,Ryan Higgins,3.0,Azhar Ali,597.0,Tom Banton,318.0,20.0,Left,0.0,0.0,BackOfALength,Null,HitPad,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
64506,9,3.06,2.0,0.0,0.0,27.0,0.0,2.0,1426,,4399,England One-Day Cup 2019,1,31,Somerset,34,Gloucestershire,3,False,Mid On,0,0,False,False,2019-04-28T11:30:46Z,39.0,Ryan Higgins,3.0,Azhar Ali,597.0,Tom Banton,283.0,84.0,Left,0.0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,1.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
