over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
1634598,3,9.0,7,0,0,27,1,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732544,2026-08-28T07:42:36Z,5,17,False,2980,Rakibul Hasan,21970,,21971,,345.0,82.0,Left,1,0,1,1,LengthBall,Wide,None,FrontFoot,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Cover,,,,,
1634598,3,9.0,7,0,0,27,1,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732545,2026-08-28T07:43:08Z,6,18,False,2980,Rakibul Hasan,21971,,21970,,342.0,86.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732546,2026-08-28T07:43:53Z,1,19,False,21948,Mohammad Rubel,21971,,21970,,22.0,119.0,Right,1,0,1,1,BackOfALength,OffStump,None,FrontFoot,Sweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732547,2026-08-28T07:44:38Z,2,20,False,21948,Mohammad Rubel,21970,,21971,,191.0,68.0,Left,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732548,2026-08-28T07:45:02Z,3,21,True,21948,Mohammad Rubel,21971,,21970,,,,Right,0,0,0,0,LengthBall,OutsideOff,HitPad,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,Lbw,21971.0,,LBW,Lbw
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732549,2026-08-28T07:46:50Z,4,22,False,21948,Mohammad Rubel,1020,Jordan Silk,21970,,295.0,121.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Long On,,,,,
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732550,2026-08-28T07:47:26Z,5,23,False,21948,Mohammad Rubel,21970,,1020,Jordan Silk,235.0,178.0,Left,4,0,4,4,LengthBall,OutsideOff,WellTimed,DownTheTrack,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1634599,4,8.5,7,2,0,34,3,7,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732551,2026-08-28T07:48:07Z,6,24,True,21948,Mohammad Rubel,21970,,1020,Jordan Silk,,,Left,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,ArmBall,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,Bowled,21970.0,,Bowled,Bowled
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732552,2026-08-28T07:49:48Z,1,25,False,2980,Rakibul Hasan,1020,Jordan Silk,21974,,193.0,118.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732553,2026-08-28T07:50:25Z,2,26,True,2980,Rakibul Hasan,21974,,1020,Jordan Silk,,,Right,0,0,0,0,BackOfALength,OutsideOff,PlayAndMissLegSide,MovesInfront,Scoop,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,Bowled,21974.0,,Bowled,Bowled
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732554,2026-08-28T07:52:00Z,3,27,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,304.0,129.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732555,2026-08-28T07:52:24Z,4,28,False,2980,Rakibul Hasan,1020,Jordan Silk,21969,,222.0,131.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Extra Cover,,,,,
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732556,2026-08-28T07:52:52Z,5,29,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,344.0,137.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,Sweep,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,
1634600,5,7.8,5,1,0,39,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732557,2026-08-28T07:53:17Z,6,30,False,2980,Rakibul Hasan,1020,Jordan Silk,21969,,352.0,120.0,Right,1,0,1,1,LengthBall,OffStump,None,BackFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732558,2026-08-28T07:54:42Z,1,31,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,341.0,127.0,Right,2,0,2,2,HalfVolley,MiddleStump,None,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Square Leg,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732559,2026-08-28T07:55:15Z,2,32,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,168.0,139.0,Right,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Backward Point,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732560,2026-08-28T07:55:40Z,3,33,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,221.0,52.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732561,2026-08-28T07:56:00Z,4,34,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,Missed,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732562,2026-08-28T07:56:16Z,5,35,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,192.0,123.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Drive,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1634601,6,7.33,5,0,0,44,4,5,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732563,2026-08-28T07:56:43Z,6,36,False,16917,Samiun Basir Ratul,21969,,1020,Jordan Silk,204.0,57.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732564,2026-08-28T07:57:59Z,1,37,False,21124,Abdul Gaffar,1020,Jordan Silk,21969,,128.0,162.0,Right,4,0,4,4,HalfVolley,OutsideOff,WellTimed,BacksAway,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732565,2026-08-28T07:58:41Z,2,38,False,21124,Abdul Gaffar,1020,Jordan Silk,21969,,240.0,102.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732566,2026-08-28T07:59:14Z,3,39,False,21124,Abdul Gaffar,21969,,1020,Jordan Silk,108.0,160.0,Right,4,0,4,4,BackOfALength,OutsideOff,BottomEdge,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732567,2026-08-28T08:00:05Z,4,40,False,21124,Abdul Gaffar,21969,,1020,Jordan Silk,314.0,145.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732568,2026-08-28T08:00:37Z,5,41,False,21124,Abdul Gaffar,1020,Jordan Silk,21969,,185.0,118.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1634602,7,7.86,11,0,0,55,4,11,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732569,2026-08-28T08:01:15Z,6,42,False,21124,Abdul Gaffar,21969,,1020,Jordan Silk,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,Left,BackFoot,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732570,2026-08-28T08:02:16Z,1,43,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732571,2026-08-28T08:02:44Z,2,44,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732572,2026-08-28T08:03:06Z,3,45,False,16917,Samiun Basir Ratul,1020,Jordan Silk,21969,,207.0,71.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Cover,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732573,2026-08-28T08:03:30Z,4,46,False,16917,Samiun Basir Ratul,21969,,1020,Jordan Silk,253.0,137.0,Right,2,0,2,2,HalfVolley,MiddleStump,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,Long Off,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732574,2026-08-28T08:04:03Z,5,47,False,16917,Samiun Basir Ratul,21969,,1020,Jordan Silk,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,
1634603,8,7.38,4,0,0,59,4,4,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732575,2026-08-28T08:04:24Z,6,48,False,16917,Samiun Basir Ratul,21969,,1020,Jordan Silk,294.0,147.0,Right,1,0,1,1,HalfVolley,OutsideOff,MisTimed,FrontFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732576,2026-08-28T08:05:27Z,1,49,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,307.0,130.0,Right,2,0,2,2,LengthBall,MiddleStump,None,FrontFoot,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Mid Wicket,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732577,2026-08-28T08:06:06Z,2,50,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,312.0,138.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,Deep Mid Wicket,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732578,2026-08-28T08:06:32Z,3,51,False,2980,Rakibul Hasan,1020,Jordan Silk,21969,,26.0,166.0,Right,4,0,4,4,LengthBall,OffStump,WellTimed,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732579,2026-08-28T08:07:02Z,4,52,False,2980,Rakibul Hasan,1020,Jordan Silk,21969,,190.0,128.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732580,2026-08-28T08:07:26Z,5,53,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,0.0,0.0,Right,0,0,0,0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,
1634604,9,7.56,9,0,0,68,4,9,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732581,2026-08-28T08:07:41Z,6,54,False,2980,Rakibul Hasan,21969,,1020,Jordan Silk,311.0,149.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,Deep Mid Wicket,,,,,
1634605,10,7.8,10,0,0,78,4,10,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732582,2026-08-28T08:08:54Z,1,55,False,8637,SM Meherob Hasan,21969,,1020,Jordan Silk,313.0,137.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,
1634605,10,7.8,10,0,0,78,4,10,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732583,2026-08-28T08:09:27Z,2,56,False,8637,SM Meherob Hasan,1020,Jordan Silk,21969,,196.0,173.0,Right,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1634605,10,7.8,10,0,0,78,4,10,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732584,2026-08-28T08:10:01Z,3,57,False,8637,SM Meherob Hasan,1020,Jordan Silk,21969,,321.0,161.0,Right,3,0,3,3,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,3,0,0,0,0,False,False,Deep Mid Wicket,,,,,
1634605,10,7.8,10,0,0,78,4,10,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732585,2026-08-28T08:10:51Z,4,58,False,8637,SM Meherob Hasan,21969,,1020,Jordan Silk,0.0,0.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Bowler,,,,,
1634605,10,7.8,10,0,0,78,4,10,76202,,40929,Study NT Top End T20 Series,1,1488,NT Strike,1383,Bangladesh HP,8732586,2026-08-28T08:11:21Z,5,59,False,8637,SM Meherob Hasan,1020,Jordan Silk,21969,,301.0,131.0,Right,1,0,1,1,LengthBall,OutsideOff,None,DownTheTrack,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,
