over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1635533,7,11.0,9,0,0,77,1,9,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738201,2026-08-29T04:02:16Z,3,42,False,21955,,799,Jason Sangha,21963,,198.0,161.0,Right,Deep Cover,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,
1635533,7,11.0,9,0,0,77,1,9,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738202,2026-08-29T04:02:50Z,4,43,False,21955,,21963,,799,Jason Sangha,249.0,135.0,Left,Long On,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Flick,OffCutter,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,
1635533,7,11.0,9,0,0,77,1,9,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738203,2026-08-29T04:03:18Z,5,44,False,21955,,799,Jason Sangha,21963,,174.0,169.0,Right,,4,0,4,4,FullToss,Wide,WellTimed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1635533,7,11.0,9,0,0,77,1,9,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738204,2026-08-29T04:04:08Z,6,45,False,21955,,799,Jason Sangha,21963,,350.0,46.0,Right,Square Leg,1,0,1,1,HalfVolley,OutsideOff,InsideEdge,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738205,2026-08-29T04:05:21Z,1,46,False,21956,,799,Jason Sangha,21963,,0.0,0.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,SwitchHit,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738206,2026-08-29T04:05:36Z,2,47,False,21956,,799,Jason Sangha,21963,,99.0,160.0,Right,,4,0,4,4,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,True,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738207,2026-08-29T04:06:17Z,3,48,False,21956,,799,Jason Sangha,21963,,,,Right,,0,0,0,0,,,,0,,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738208,2026-08-29T04:06:34Z,4,49,False,21956,,799,Jason Sangha,21963,,21.0,166.0,Right,,4,0,4,4,HalfVolley,DownLeg,WellTimed,FrontFoot,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738209,2026-08-29T04:07:04Z,5,50,False,21956,,799,Jason Sangha,21963,,0.0,0.0,Right,Bowler,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,
1635534,8,11.38,14,0,0,91,1,14,76224,,40931,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,320,ACT Comets,8738210,2026-08-29T04:07:18Z,6,51,False,21956,,799,Jason Sangha,21963,,201.0,174.0,Right,,6,0,6,6,HalfVolley,Wide,Middled,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,
