over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
1635925,4,7.25,7,0,0,29,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740573,2026-08-30T01:19:18Z,5,25,False,21962,,14533,Bevon Jacobs,3768,Max Chu,178.0,74.0,Right,Backward Point,1,0,1,1,LengthBall,LegStump,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1635925,4,7.25,7,0,0,29,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740577,2026-08-30T01:20:01Z,6,26,False,21962,,3768,Max Chu,14533,Bevon Jacobs,211.0,63.0,Left,Mid Wicket,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740581,2026-08-30T01:21:14Z,1,27,False,10043,Jordan Buckingham,3768,Max Chu,14533,Bevon Jacobs,171.0,107.0,Left,Deep Backward Square Leg,1,0,1,1,LengthBall,LegStump,None,MovesInfront,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740583,2026-08-30T01:21:58Z,2,28,False,10043,Jordan Buckingham,14533,Bevon Jacobs,3768,Max Chu,38.0,91.0,Right,Short Fine Leg,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740587,2026-08-30T01:22:36Z,3,29,False,10043,Jordan Buckingham,3768,Max Chu,14533,Bevon Jacobs,144.0,115.0,Left,Fine Leg,1,0,1,1,Short,WideDownLeg,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740590,2026-08-30T01:23:11Z,4,30,False,10043,Jordan Buckingham,14533,Bevon Jacobs,3768,Max Chu,237.0,124.0,Right,Deep Extra Cover,2,0,2,2,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740593,2026-08-30T01:23:49Z,5,31,False,10043,Jordan Buckingham,14533,Bevon Jacobs,3768,Max Chu,194.0,121.0,Right,Deep Cover,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1635927,5,7.4,8,0,0,37,2,8,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740597,2026-08-30T01:24:24Z,6,32,False,10043,Jordan Buckingham,14533,Bevon Jacobs,3768,Max Chu,299.0,135.0,Right,Long On,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740600,2026-08-30T01:25:50Z,1,33,False,17219,Jerrssis Wadia,14533,Bevon Jacobs,3768,Max Chu,216.0,60.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740603,2026-08-30T01:26:04Z,2,34,False,17219,Jerrssis Wadia,14533,Bevon Jacobs,3768,Max Chu,225.0,61.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740604,2026-08-30T01:26:25Z,3,35,False,17219,Jerrssis Wadia,14533,Bevon Jacobs,3768,Max Chu,0.0,0.0,Right,Bowler,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740609,2026-08-30T01:27:00Z,4,36,False,17219,Jerrssis Wadia,3768,Max Chu,14533,Bevon Jacobs,101.0,141.0,Left,Fine Leg,3,0,3,3,LengthBall,OffStump,InsideEdge,FrontFoot,Flick,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740611,2026-08-30T01:27:33Z,5,37,False,17219,Jerrssis Wadia,14533,Bevon Jacobs,3768,Max Chu,354.0,105.0,Right,Deep Square Leg,2,0,2,2,LengthBall,OffStump,None,BackFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1635930,6,7.33,7,0,0,44,2,7,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740613,2026-08-30T01:28:08Z,6,38,False,17219,Jerrssis Wadia,14533,Bevon Jacobs,3768,Max Chu,255.0,132.0,Right,Long Off,1,0,1,1,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740618,2026-08-30T01:29:16Z,1,39,False,21961,,14533,Bevon Jacobs,3768,Max Chu,208.0,175.0,Right,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740621,2026-08-30T01:29:44Z,2,40,False,21961,,14533,Bevon Jacobs,3768,Max Chu,,,Right,,1,0,1,1,,,,0,,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740626,2026-08-30T01:30:35Z,3,41,False,21961,,3768,Max Chu,14533,Bevon Jacobs,0.0,0.0,Left,Wicketkeeper,0,0,0,0,LengthBall,MiddleStump,Missed,BackFoot,Flick,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740627,2026-08-30T01:30:54Z,4,42,False,21961,,3768,Max Chu,14533,Bevon Jacobs,294.0,138.0,Left,Long Off,1,0,1,1,LengthBall,OutsideOff,None,DownTheTrack,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740628,2026-08-30T01:31:18Z,5,43,False,21961,,14533,Bevon Jacobs,3768,Max Chu,293.0,132.0,Right,Long On,1,0,1,1,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635933,7,7.57,9,0,0,53,2,9,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740630,2026-08-30T01:31:44Z,6,44,False,21961,,3768,Max Chu,14533,Bevon Jacobs,161.0,134.0,Left,Deep Backward Square Leg,2,0,2,2,BackOfALength,LegStump,None,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740633,2026-08-30T01:32:51Z,1,45,False,21315,Noah McFadyen,14533,Bevon Jacobs,3768,Max Chu,204.0,126.0,Right,Deep Cover,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740637,2026-08-30T01:33:33Z,2,46,False,21315,Noah McFadyen,3768,Max Chu,14533,Bevon Jacobs,52.0,69.0,Left,Gully,0,0,0,0,LengthBall,DownLeg,ThickEdge,BacksAway,Worked,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740640,2026-08-30T01:34:03Z,3,47,False,21315,Noah McFadyen,3768,Max Chu,14533,Bevon Jacobs,304.0,134.0,Left,Deep Extra Cover,1,0,1,1,HalfVolley,LegStump,None,FrontFoot,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740643,2026-08-30T01:34:34Z,4,48,False,21315,Noah McFadyen,14533,Bevon Jacobs,3768,Max Chu,247.0,133.0,Right,Long Off,1,0,1,1,LengthBall,Wide,None,FrontFoot,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740644,2026-08-30T01:35:04Z,5,49,True,21315,Noah McFadyen,3768,Max Chu,14533,Bevon Jacobs,,,Left,,0,0,0,0,LengthBall,DownLeg,Missed,FrontFoot,ForwardDefensive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowled,3768.0,Max Chu,Bowled,Bowled
1635936,8,7.12,4,1,0,57,3,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740650,2026-08-30T01:36:56Z,6,50,False,21315,Noah McFadyen,7157,Mitch Hay,14533,Bevon Jacobs,327.0,113.0,Right,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740657,2026-08-30T01:38:08Z,1,51,False,21961,,7157,Mitch Hay,14533,Bevon Jacobs,0.0,0.0,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740658,2026-08-30T01:38:27Z,2,52,False,21961,,7157,Mitch Hay,14533,Bevon Jacobs,287.0,127.0,Right,Long On,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740660,2026-08-30T01:38:50Z,3,53,False,21961,,14533,Bevon Jacobs,7157,Mitch Hay,222.0,122.0,Right,Deep Extra Cover,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740662,2026-08-30T01:39:11Z,4,54,False,21961,,7157,Mitch Hay,14533,Bevon Jacobs,29.0,107.0,Right,Deep Backward Square Leg,1,0,1,1,HalfVolley,DownLeg,None,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740663,2026-08-30T01:39:46Z,5,55,False,21961,,14533,Bevon Jacobs,7157,Mitch Hay,243.0,131.0,Right,Long Off,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635939,9,6.89,5,0,0,62,3,5,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740665,2026-08-30T01:40:09Z,6,56,False,21961,,7157,Mitch Hay,14533,Bevon Jacobs,248.0,125.0,Right,Long Off,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1635942,10,6.6,4,1,0,66,4,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740670,2026-08-30T01:41:13Z,1,57,False,21315,Noah McFadyen,7157,Mitch Hay,14533,Bevon Jacobs,0.0,0.0,Right,Bowler,0,0,0,0,LengthBall,OutsideOff,HitBody,BackFoot,Worked,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1635942,10,6.6,4,1,0,66,4,4,76242,,40933,Study NT Top End T20 Series,1,113,New Zealand A,1489,Adelaide Strikers Academy,8740672,2026-08-30T01:41:48Z,2,58,False,21315,Noah McFadyen,7157,Mitch Hay,14533,Bevon Jacobs,318.0,109.0,Right,Deep Mid Wicket,2,0,2,2,BackOfALength,OutsideOff,None,MovesInfront,Worked,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
