over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723905,2026-08-25T09:55:28Z,1,31,False,619,Abu Hider Rony,17219,Jerrssis Wadia,8429,Thomas Kelly,,,Left,Bowler,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723907,2026-08-25T09:56:04Z,2,32,False,619,Abu Hider Rony,17219,Jerrssis Wadia,8429,Thomas Kelly,1.0,127.0,Left,Deep Backward Point,2,0,2,2,LengthBall,OutsideOff,None,BackFoot,Cut,SeamIn,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723908,2026-08-25T09:56:52Z,3,33,True,619,Abu Hider Rony,17219,Jerrssis Wadia,8429,Thomas Kelly,0.0,0.0,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,Pushed,SeamIn,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowled,17219.0,Jerrssis Wadia,Bowled,Bowled
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723909,2026-08-25T09:58:35Z,4,34,False,619,Abu Hider Rony,3576,Henry Hunt,8429,Thomas Kelly,197.0,144.0,Right,Deep Cover,1,0,1,1,HalfVolley,Wide,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723910,2026-08-25T09:59:11Z,5,35,False,619,Abu Hider Rony,8429,Thomas Kelly,3576,Henry Hunt,197.0,56.0,Right,Cover,0,0,0,0,LengthBall,OffStump,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633165,6,8.17,7,1,0,49,2,7,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723911,2026-08-25T09:59:42Z,6,36,False,619,Abu Hider Rony,8429,Thomas Kelly,3576,Henry Hunt,5.0,169.0,Right,,4,0,4,4,BackOfALength,LegStump,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723912,2026-08-25T10:00:59Z,1,37,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,205.0,42.0,Right,Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723913,2026-08-25T10:01:19Z,2,38,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,206.0,69.0,Right,Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723914,2026-08-25T10:01:38Z,3,39,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,142.0,89.0,Right,Gully,0,2,2,0,BackOfALength,OutsideOff,HitBody,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,2,0,0,2,0,False,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723915,2026-08-25T10:02:13Z,4,40,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,209.0,39.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723916,2026-08-25T10:02:29Z,5,41,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,,,Right,,2,0,2,2,,,,0,,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1633166,7,7.71,5,0,0,54,2,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723917,2026-08-25T10:03:02Z,6,42,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,195.0,152.0,Right,Deep Cover,1,0,1,1,LengthBall,Wide,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723918,2026-08-25T10:04:27Z,1,43,False,8640,Ripon Mondol,3576,Henry Hunt,8429,Thomas Kelly,0.0,0.0,Right,Wicketkeeper,1,1,1,0,LengthBall,MiddleStump,PlayAndMissLegSide,FrontFoot,Flick,SeamIn,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723919,2026-08-25T10:05:03Z,1,44,False,8640,Ripon Mondol,3576,Henry Hunt,8429,Thomas Kelly,83.0,160.0,Right,,4,0,4,4,LengthBall,OutsideOff,Middled,MovesInfront,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723920,2026-08-25T10:05:49Z,2,45,False,8640,Ripon Mondol,3576,Henry Hunt,8429,Thomas Kelly,350.0,153.0,Right,Deep Square Leg,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723921,2026-08-25T10:06:32Z,3,46,False,8640,Ripon Mondol,8429,Thomas Kelly,3576,Henry Hunt,312.0,130.0,Right,Deep Mid Wicket,2,0,2,2,HalfVolley,DownLeg,MisTimed,BacksAway,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723922,2026-08-25T10:07:12Z,4,47,False,8640,Ripon Mondol,8429,Thomas Kelly,3576,Henry Hunt,0.0,0.0,Right,Wicketkeeper,1,1,1,0,FullToss,DownLeg,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723923,2026-08-25T10:07:47Z,4,48,False,8640,Ripon Mondol,8429,Thomas Kelly,3576,Henry Hunt,199.0,173.0,Right,,4,0,4,4,LengthBall,OutsideOff,WellTimed,BacksAway,Drive,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723924,2026-08-25T10:08:33Z,5,49,False,8640,Ripon Mondol,8429,Thomas Kelly,3576,Henry Hunt,1.0,170.0,Right,,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1633167,8,9.12,19,0,0,73,2,19,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723925,2026-08-25T10:09:12Z,6,50,False,8640,Ripon Mondol,8429,Thomas Kelly,3576,Henry Hunt,312.0,138.0,Right,Deep Mid Wicket,2,0,2,2,Yorker,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723926,2026-08-25T10:12:51Z,1,51,False,2980,Rakibul Hasan,3576,Henry Hunt,8429,Thomas Kelly,198.0,56.0,Right,Cover,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723927,2026-08-25T10:13:18Z,2,52,False,2980,Rakibul Hasan,8429,Thomas Kelly,3576,Henry Hunt,286.0,132.0,Right,Long On,2,0,2,2,LengthBall,OutsideOff,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723928,2026-08-25T10:14:04Z,3,53,True,2980,Rakibul Hasan,8429,Thomas Kelly,3576,Henry Hunt,4.0,135.0,Right,Deep Backward Square Leg,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Caught,8429.0,Thomas Kelly,Caught,Caught
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723929,2026-08-25T10:15:42Z,4,54,False,2980,Rakibul Hasan,1039,Harry Nielsen,3576,Henry Hunt,25.0,76.0,Left,Backward Point,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ReverseSweep,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723930,2026-08-25T10:16:03Z,5,55,False,2980,Rakibul Hasan,1039,Harry Nielsen,3576,Henry Hunt,191.0,101.0,Left,Deep Square Leg,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1633168,9,8.67,5,1,0,78,3,5,76158,,40920,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,1383,Bangladesh HP,8723932,2026-08-25T10:16:37Z,6,56,False,2980,Rakibul Hasan,3576,Henry Hunt,1039,Harry Nielsen,236.0,153.0,Right,Deep Extra Cover,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
